ModelSEED ID,External ID,Source
rxn19367,D-ARABINOSE-1-DEHYDROGENASE-RXN,MetaCyc
rxn19368,D-ASPARTATE-OXIDASE-RXN,MetaCyc
rxn19369,D-FUCONATE-HYDRATASE-RXN,MetaCyc
rxn19370,D-GLUTAMYLTRANSFERASE-RXN,MetaCyc
rxn19371,D-IDITOL-2-DEHYDROGENASE-RXN,MetaCyc
rxn19372,D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN,MetaCyc
rxn19373,D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN,MetaCyc
rxn19374,D-NOPALINE-DEHYDROGENASE-RXN,MetaCyc
rxn19375,D-NOPALINE-DEHYDROGENASE-RXN,MetaCyc
rxn19376,D-OCTOPINE-DEHYDROGENASE-RXN,MetaCyc
rxn19377,D-OCTOPINE-DEHYDROGENASE-RXN,MetaCyc
rxn19378,D-PPENTOMUT-RXN,MetaCyc
rxn19380,D-SORBITOL-DEHYDROGENASE-RXN,MetaCyc
rxn19381,D-SORBITOL-DEHYDROGENASE-RXN,MetaCyc
rxn19382,D-THREO-ALDOSE-1-DEHYDROGENASE-RXN,MetaCyc
rxn19383,DAADEHYDROG-RXN,MetaCyc
rxn19384,DADPKIN-RXN,MetaCyc
rxn19385,DALADEHYDROG-RXN,MetaCyc
rxn19414,DALADEHYDROG-RXN,MetaCyc
rxn19443,DARABALDOL-RXN,MetaCyc
rxn19444,DARABISOM-RXN,MetaCyc
rxn19445,DARABKIN-RXN,MetaCyc
rxn19446,DATPDGTP--DNA-PURINE-TRANSFERASE-RXN,MetaCyc
rxn19447,DCARNCOALIG-RXN,MetaCyc
rxn19448,DCDPC-RXN,MetaCyc
rxn19449,DCDPKIN-RXN,MetaCyc
rxn19450,DCEREDCHLOR-RXN,MetaCyc
rxn19451,DCEREDCHLOR-RXN,MetaCyc
rxn19452,DEHYDROGLUCONATE-DEHYDROGENASE-RXN,MetaCyc
rxn19453,DEOXYADENPHOSPHOR-RXN,MetaCyc
rxn19454,DEOXYCYTIDINE-KINASE-RXN,MetaCyc
rxn19455,DEOXYGUANPHOSPHOR-RXN,MetaCyc
rxn19456,DEOXYHYPUSINE-MONOOXYGENASE-RXN,MetaCyc
rxn19457,DEOXYINOPHOSPHOR-RXN,MetaCyc
rxn19458,DEOXYNUCLEOSIDE-PHOSPHATE-KINASE-RXN,MetaCyc
rxn19459,DEOXYNUCLEOTIDE-3-PHOSPHATASE-RXN,MetaCyc
rxn19460,DEOXYRIBODIPYRIMIDINE-PHOTOLYASE-RXN,MetaCyc
rxn19461,DEOXYRIBOSE-P-ALD-RXN,MetaCyc
rxn19463,DEPHOSICITDEHASE-RXN,MetaCyc
rxn19464,DEPHOSPHO-REDUCTASE-KINASE-KINASE-RXN,MetaCyc
rxn19465,DGDPKIN-RXN,MetaCyc
rxn19466,DHBAMPLIG-RXN,MetaCyc
rxn19467,DHS-PHOSPHATASE-RXN,MetaCyc
rxn19468,DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN,MetaCyc
rxn19469,DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN,MetaCyc
rxn19470,DIACYLGLYKIN-RXN,MetaCyc
rxn19471,DIACYLGLYKIN-RXN,MetaCyc
rxn19472,DIAMACTRANS-RXN,MetaCyc
rxn19473,DIAMTRANSAM-RXN,MetaCyc
rxn19474,DIARYLPROPANE-PEROXIDASE-RXN,MetaCyc
rxn19475,DIARYLPROPANE-PEROXIDASE-RXN,MetaCyc
rxn19476,DICARBOXYLATE--COA-LIGASE-RXN,MetaCyc
rxn19477,DIENELACHYDRO-RXN,MetaCyc
rxn19478,DIENOYLCOAREDUCT-RXN,MetaCyc
rxn19479,DIFFERIC-TRANSFERRIN-REDUCTASE-RXN,MetaCyc
rxn19480,DIFRUCTOSE-ANHYDRIDE-SYNTHASE-RXN,MetaCyc
rxn19481,DIGLUCO-DOCOSANOATE-ACETYLATION-RXN,MetaCyc
rxn19482,DIGLUCOACETYL-DOCOSANOATE-ACETYL-RXN,MetaCyc
rxn19483,DIGLUCOACETYL-DOCOSANOATE-HYDROLYSIS-RXN,MetaCyc
rxn19484,DIGLUCODIACETYL-DOCOSANOATE-LYSIS-RXN,MetaCyc
rxn19485,DIHYDLIPACETRANS-RXN,MetaCyc
rxn19486,DIHYDROBUNOLOL-DEHYDROGENASE-RXN,MetaCyc
rxn19487,DIHYDRODIPICSYN-RXN,MetaCyc
rxn19488,DIHYDROFOLATESYNTH-RXN,MetaCyc
rxn19489,DIHYDROOROTATE-DEHYDROGENASE-RXN,MetaCyc
rxn19514,DIHYDROOROTATE-DEHYDROGENASE-RXN,MetaCyc
rxn19543,DIHYDROPICRED-RXN,MetaCyc
rxn19544,DIHYDROXYISOVALDEHYDRAT-RXN,MetaCyc
rxn19545,DIHYDROXYMETVALDEHYDRAT-RXN,MetaCyc
rxn19546,DIMESULFREDUCT-RXN,MetaCyc
rxn19556,DIMESULFREDUCT-RXN,MetaCyc
rxn19567,DIMETHYLGLYCINE-DEHYDROGENASE-RXN,MetaCyc
rxn19568,DIMETHYLPROPIOTHETIN-DETHIOMETHYLASE-RXN,MetaCyc
rxn19569,DIPEPTIDYL-DIPEPTIDASE-RXN,MetaCyc
rxn19570,DIPHTINE--AMMONIA-LIGASE-RXN,MetaCyc
rxn19571,DISULFOGLUCOSAMINE-6-SULFATASE-RXN,MetaCyc
rxn19573,DISULFOXRED-RXN,MetaCyc
rxn19573,DSBBPROT-RXN,MetaCyc
rxn19574,DISULFOXRED-RXN,MetaCyc
rxn19574,DSBBPROT-RXN,MetaCyc
rxn19575,DLACTDEHYDROGFAD-RXN,MetaCyc
rxn19601,DLACTDEHYDROGFAD-RXN,MetaCyc
rxn19630,DMK-RXN,MetaCyc
rxn19631,DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN,MetaCyc
rxn19632,DNA-DIRECTED-DNA-POLYMERASE-RXN,MetaCyc
rxn19632,DNA-NUCLEOTIDYLEXOTRANSFERASE-RXN,MetaCyc
rxn19632,RNA-DIRECTED-DNA-POLYMERASE-RXN,MetaCyc
rxn19633,DNA-DIRECTED-RNA-POLYMERASE-RXN,MetaCyc
rxn19633,RNA-DIRECTED-RNA-POLYMERASE-RXN,MetaCyc
rxn19634,DNA-LIGASE-ATP-RXN,MetaCyc
rxn19635,DNA-LIGASE-NAD+-RXN,MetaCyc
rxn19636,DOLICHOL-KINASE-RXN,MetaCyc
rxn19637,DOLICHOL-KINASE-RXN,MetaCyc
rxn19638,DOLICHOL-O-ACYLTRANSFERASE-RXN,MetaCyc
rxn19639,DOLICHYL-PHOSPHATASE-RXN,MetaCyc
rxn19640,DOLICHYLDIPHOSPHATASE-RXN,MetaCyc
rxn19641,DTDPDEHYDRHAMEPIM-RXN,MetaCyc
rxn19642,DTDPDEHYRHAMREDUCT-RXN,MetaCyc
rxn19643,DTDPKIN-RXN,MetaCyc
rxn19644,DTDPRHAMSYNTHMULTI-RXN,MetaCyc
rxn19645,DUDPKIN-RXN,MetaCyc
rxn19646,DXPREDISOM-RXN,MetaCyc
rxn19647,ECDYSONE-20-MONOOXYGENASE-RXN,MetaCyc
rxn19648,EICOMP-RXN,MetaCyc
rxn19649,ENDOGLYCOSYLCERAMIDASE-RXN,MetaCyc
rxn19650,ENDOPOLYPHOSPHATASE-RXN,MetaCyc
rxn19651,ENOYL-ACP-REDUCT-NADH-RXN,MetaCyc
rxn19651,RXN-17126,MetaCyc
rxn19652,ENOYL-ACP-REDUCT-NADH-RXN,MetaCyc
rxn19652,RXN-17126,MetaCyc
rxn19653,ENOYL-ACP-REDUCT-NADPH-RXN,MetaCyc
rxn19654,ENOYL-COA-DELTA-ISOM-RXN,MetaCyc
rxn19655,ENOYL-COA-DELTA-ISOM-RXN,MetaCyc
rxn19657,ENOYL-COA-HYDRAT-RXN,MetaCyc
rxn19657,LONG-CHAIN-ENOYL-COA-HYDRATASE-RXN,MetaCyc
rxn19657,RXN-15014,MetaCyc
rxn19660,ENOYL-COA-HYDRAT-RXN,MetaCyc
rxn19660,LONG-CHAIN-ENOYL-COA-HYDRATASE-RXN,MetaCyc
rxn19660,RXN-15014,MetaCyc
rxn19664,RXN-14272,MetaCyc
rxn19666,RXN-12567,MetaCyc
rxn19668,RXN-13616,MetaCyc
rxn19669,RXN-11667,MetaCyc
rxn19669,RXN-12566,MetaCyc
rxn19670,ENTDB-RXN,MetaCyc
rxn19671,ENTDB-RXN,MetaCyc
rxn19672,ENTMULTI-RXN,MetaCyc
rxn19673,ALCOHOL-DEHYDROGENASE-NADP+-RXN,MetaCyc
rxn19673,ENZRXN-201-RXN,MetaCyc
rxn19674,ESTRADIOL-17-ALPHA-DEHYDROGENASE-RXN,MetaCyc
rxn19675,ESTRADIOL-17-BETA-DEHYDROGENASE-RXN,MetaCyc
rxn19676,ESTRADIOL-17-BETA-DEHYDROGENASE-RXN,MetaCyc
rxn19679,ESTRADIOL-6-BETA-MONOOXYGENASE-RXN,MetaCyc
rxn19680,ETFCLOS-RXN,MetaCyc
rxn19681,ETHANOLAMINEPHOSPHOTRANSFERASE-RXN,MetaCyc
rxn19682,ETHYL-RXN,MetaCyc
rxn19683,F16ALDOLASE-RXN,MetaCyc
rxn19684,F16BDEPHOS-RXN,MetaCyc
rxn19685,F16BDEPHOS-RXN,MetaCyc
rxn19686,FABAUNSATDEHYDR-RXN,MetaCyc
rxn19686,RXN-9655,MetaCyc
rxn19687,FAD-OX-RXN,MetaCyc
rxn19688,FAD-RED-RXN,MetaCyc
rxn19689,FARNESYLTRANSTRANSFERASE-RXN,MetaCyc
rxn19690,FARNESYLTRANSTRANSFERASE-RXN,MetaCyc
rxn19691,FARNESYLTRANSTRANSFERASE-RXN,MetaCyc
rxn19692,FATTY-ACID-O-METHYLTRANSFERASE-RXN,MetaCyc
rxn19693,FATTY-ACID-SYNTHASE-RXN,MetaCyc
rxn19694,FATTY-ACYL-COA-SYNTHASE-RXN,MetaCyc
rxn19695,FATTY-ACYL-ETHYL-ESTER-SYNTHASE-RXN,MetaCyc
rxn19696,FCLREDUCT-RXN,MetaCyc
rxn19697,FEFDCP-RXN,MetaCyc
rxn19698,FEMOCOSYN-RXN,MetaCyc
rxn19699,FEMOFECP-RXN,MetaCyc
rxn19700,FERREDOXIN--NAD+-REDUCTASE-RXN,MetaCyc
rxn19701,FERREDOXIN--NITRITE-REDUCTASE-RXN,MetaCyc
rxn19702,FESO3OXI-RXN,MetaCyc
rxn19703,FESO3OXI-RXN,MetaCyc
rxn19704,FLAVONADPREDUCT-RXN,MetaCyc
rxn19705,FLAVONADPREDUCT-RXN,MetaCyc
rxn19706,FLAVONE-7-O-BETA-GLUCOSYLTRANSFERASE-RXN,MetaCyc
rxn19707,FLAVONOID-3-MONOOXYGENASE-RXN,MetaCyc
rxn19708,FLAVONOL-3-O-GLUCOSYLTRANSFERASE-RXN,MetaCyc
rxn19709,FMN-OX-RXN,MetaCyc
rxn19710,FMN-RED-RXN,MetaCyc
rxn19711,FMNREDUCT-RXN,MetaCyc
rxn19712,FOLYLPOLYGLUTAMATESYNTH-RXN,MetaCyc
rxn19712,FORMYLTHFGLUSYNTH-RXN,MetaCyc
rxn19712,RXN-12798,MetaCyc
rxn19712,RXN-6341,MetaCyc
rxn19712,RXN0-2921,MetaCyc
rxn19713,FOLYLPOLYGLUTAMATESYNTH-RXN,MetaCyc
rxn19713,FORMYLTHFGLUSYNTH-RXN,MetaCyc
rxn19713,RXN-12798,MetaCyc
rxn19713,RXN-6341,MetaCyc
rxn19713,RXN0-2921,MetaCyc
rxn19714,FORMALDEHYDE-TRANSKETOLASE-RXN,MetaCyc
rxn19715,FORMATE--DIHYDROFOLATE-LIGASE-RXN,MetaCyc
rxn19716,FORMATE-DEHYDROGENASE-CYTOCHROME-RXN,MetaCyc
rxn19717,FORMATEDEHYDROG-RXN,MetaCyc
rxn19728,FORMIMINOGLUTAMATE-DEIMINASE-RXN,MetaCyc
rxn19729,FORMYLMETHANOFURAN-DEHYDROGENASE-RXN,MetaCyc
rxn19730,FPPSYN-RXN,MetaCyc
rxn19731,FRUCTOKINASE-RXN,MetaCyc
rxn19731,RXN-11503,MetaCyc
rxn19732,3.2.1.165-RXN,MetaCyc
rxn19732,ACNEULY-RXN,MetaCyc
rxn19732,CYANIDE-HYDRATASE-RXN,MetaCyc
rxn19732,FRUCTOSE-5-DEHYDROGENASE-NADP+-RXN,MetaCyc
rxn19732,N-ACETYLGLUCOSAMINE-KINASE-RXN,MetaCyc
rxn19732,RXN-16006,MetaCyc
rxn19732,RXN-18082,MetaCyc
rxn19733,3.2.1.165-RXN,MetaCyc
rxn19733,ACNEULY-RXN,MetaCyc
rxn19733,CYANIDE-HYDRATASE-RXN,MetaCyc
rxn19733,FRUCTOSE-5-DEHYDROGENASE-NADP+-RXN,MetaCyc
rxn19733,FRUCTOSE-5-DEHYDROGENASE-RXN,MetaCyc
rxn19733,N-ACETYLGLUCOSAMINE-KINASE-RXN,MetaCyc
rxn19733,RXN-16006,MetaCyc
rxn19733,RXN-18082,MetaCyc
rxn19734,FRUCTOSEPHOSPHO-RXN,MetaCyc
rxn19735,FTRMBARK-RXN,MetaCyc
rxn19738,FUCISOM-RXN,MetaCyc
rxn19739,FUCOKINASE-RXN,MetaCyc
rxn19740,FUMHYDR-RXN,MetaCyc
rxn19741,FUSARININE-C-ORNITHINESTERASE-RXN,MetaCyc
rxn19742,GABATRANSAM-RXN,MetaCyc
rxn19743,GALACTOACETYLTRAN-RXN,MetaCyc
rxn19744,GALACTOLIPASE-RXN,MetaCyc
rxn19745,GALACTOLIPID-O-ACYLTRANSFERASE-RXN,MetaCyc
rxn19746,GALACTONOLACTONE-DEHYDROGENASE-RXN,MetaCyc
rxn19747,GALACTONOLACTONE-DEHYDROGENASE-RXN,MetaCyc
rxn19748,GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN,MetaCyc
rxn19749,GALACTOSIDE-3-FUCOSYLTRANSFERASE-RXN,MetaCyc
rxn19750,GALACTOSYLCERAMIDASE-RXN,MetaCyc
rxn19751,GALACTOSYLCERAMIDE-SULFOTRANSFERASE-RXN,MetaCyc
rxn19753,GALACTURIDYLYLTRANS-RXN,MetaCyc
rxn19756,GALLATE-1-BETA-GLUCOSYLTRANSFERASE-RXN,MetaCyc
rxn19757,GAMMA-GLUTAMYLCYCLOTRANSFERASE-RXN,MetaCyc
rxn19758,GAMMA-GLUTAMYLTRANSFERASE-RXN,MetaCyc
rxn19759,GAMMA-GLUTAMYLTRANSFERASE-RXN,MetaCyc
rxn19760,GANGLIOSIDE-GALACTOSYLTRANSFERASE-RXN,MetaCyc
rxn19761,GAPDHSYNEC-RXN,MetaCyc
rxn19762,GAPDHSYNEC-RXN,MetaCyc
rxn19762,GAPOXNPHOSPHN-RXN,MetaCyc
rxn19763,GCVMULTI-RXN,MetaCyc
rxn19764,GCVP-RXN,MetaCyc
rxn19765,GCVP-RXN,MetaCyc
rxn19766,GCVT-RXN,MetaCyc
rxn19767,GCVT-RXN,MetaCyc
rxn19768,GDP-6-DEOXY-D-TALOSE-4-DEHYDROGENASE-RXN,MetaCyc
rxn19769,GDPKIN-RXN,MetaCyc
rxn19769,NUCLEOSIDE-DIP-KIN-RXN,MetaCyc
rxn19770,GDPMANMANHYDRO-RXN,MetaCyc
rxn19771,GDPREDUCT-RXN,MetaCyc
rxn19771,RIBONUCLEOSIDE-DIP-REDUCTI-RXN,MetaCyc
rxn19772,GERANOYL-COA-CARBOXYLASE-RXN,MetaCyc
rxn19773,GIBBERELLIN-BETA-GLUCOSYLTRANSFERASE-RXN,MetaCyc
rxn19774,GLCNACPTRANS-RXN,MetaCyc
rxn19775,GLU6PDEHYDROG-RXN,MetaCyc
rxn19776,GLUC1PADENYLTRANS-RXN,MetaCyc
rxn19776,RXN-11988,MetaCyc
rxn19777,GLUC1PURIDYLTRANS-RXN,MetaCyc
rxn19778,GLUCDEHYDROG-RXN,MetaCyc
rxn19778,RXN0-6373,MetaCyc
rxn19786,GLUCDEHYDROG-RXN,MetaCyc
rxn19786,RXN0-6373,MetaCyc
rxn19794,GLUCISOM-RXN,MetaCyc
rxn19795,GLUCONATE-2-DEHYDROGENASE-RXN,MetaCyc
rxn19796,GLUCONATE-2-DEHYDROGENASE-RXN,MetaCyc
rxn19797,GLUCONATE-5-DEHYDROGENASE-RXN,MetaCyc
rxn19800,GLUCOSAMINE-KINASE-RXN,MetaCyc
rxn19801,GLUCOSAMINE-N-ACETYLTRANSFERASE-RXN,MetaCyc
rxn19804,GLUCOSAMINEPNACETYLTRANS-RXN,MetaCyc
rxn19806,GLUCOSAMINEPNACETYLTRANS-RXN,MetaCyc
rxn19808,GLUCOSAMINEPNACETYLTRANS-RXN,MetaCyc
rxn19810,GLUCOSE-1-DEHYDROGENASE-RXN,MetaCyc
rxn19811,GLUCOSE-1-PHOSPHAT-RXN,MetaCyc
rxn19812,GLUCOSE-1-PHOSPHAT-RXN,MetaCyc
rxn19813,GLUCOSE-1-PHOSPHATE-PHOSPHODISMUTASE-RXN,MetaCyc
rxn19814,GLUCOSE-6-PHOSPHATASE-RXN,MetaCyc
rxn19814,SUGAR-TERMINAL-PHOSPHATASE-RXN,MetaCyc
rxn19815,GLUCOSE-DEHYDROGENASE-ACCEPTOR-RXN,MetaCyc
rxn19816,GLUCOSIDE-3-DEHYDROGENASE-RXN,MetaCyc
rxn19817,GLUCOSYLCERAMIDASE-RXN,MetaCyc
rxn19818,GLUCOSYLOXYDOCOSANOATE-TRANS-RXN,MetaCyc
rxn19820,GLUCUROISOM-RXN,MetaCyc
rxn19821,GLUCURONATE-REDUCTASE-RXN,MetaCyc
rxn19822,GLUCURONOKINASE-RXN,MetaCyc
rxn19823,GLUCURONOXYLAN-4-O-METHYLTRANSFERASE-RXN,MetaCyc
rxn19824,GLURS-RXN,MetaCyc
rxn19825,GLUTACONYL-COA-DECARBOXYLASE-RXN,MetaCyc
rxn19825,RXN-19739,MetaCyc
rxn19826,GLUTAMATE-DEHYDROGENASE-NADP+-RXN,MetaCyc
rxn19827,GLUTAMATE-DEHYDROGENASE-NADP+-RXN,MetaCyc
rxn19827,GLUTAMATE-DEHYDROGENASE-RXN,MetaCyc
rxn19828,GLUTAMATE-SYNTHASE-FERREDOXIN-RXN,MetaCyc
rxn19829,GLUTAMATE-SYNTHASE-FERREDOXIN-RXN,MetaCyc
rxn19830,GLUTAMIDOTRANS-RXN,MetaCyc
rxn19831,GLUTAMIN-RXN,MetaCyc
rxn19831,GLUTAMINASE-ASPARAGIN-ASE-RXN,MetaCyc
rxn19832,GLUTAMINE--TRNA-LIGASE-RXN,MetaCyc
rxn19833,GLUTAMINE-N-ACYLTRANSFERASE-RXN,MetaCyc
rxn19834,GLUTAMINE-N-PHENYLACETYLTRANSFERASE-RXN,MetaCyc
rxn19835,GLUTAMINESYN-RXN,MetaCyc
rxn19836,GLUTAMINESYN-RXN,MetaCyc
rxn19837,GLUTAMINYL-PEPTIDE-CYCLOTRANSFERASE-RXN,MetaCyc
rxn19838,GLUTAREDOXIN-RXN,MetaCyc
rxn19839,GLUTARYL-COA-DEHYDROG-RXN,MetaCyc
rxn19840,GLUTARYL-COA-DEHYDROGENASE-RXN,MetaCyc
rxn19841,GLUTATHIONE-REDUCT-NADPH-RXN,MetaCyc
rxn19842,GLUTATHIONE-REDUCT-NADPH-RXN,MetaCyc
rxn19844,GLUTATHIONE-THIOESTERASE-RXN,MetaCyc
rxn19846,GLUTRNAREDUCT-RXN,MetaCyc
rxn19847,GLY-X-CARBOXYPEPTIDASE-RXN,MetaCyc
rxn19848,GLYC3PDEHYDROGBIOSYN-RXN,MetaCyc
rxn19849,GLYCERATE-DEHYDROGENASE-RXN,MetaCyc
rxn19849,HYDROXYPYRUVATE-REDUCTASE-RXN,MetaCyc
rxn19850,GLYCEROL-1-PHOSPHATASE-RXN,MetaCyc
rxn19851,GLYCEROL-DEHYDROGENASE-ACCEPTOR-RXN,MetaCyc
rxn19852,GLYCERYL-ETHER-MONOOXYGENASE-RXN,MetaCyc
rxn19853,GLYCERYL-ETHER-MONOOXYGENASE-RXN,MetaCyc
rxn19854,GLYCINE--TRNA-LIGASE-RXN,MetaCyc
rxn19855,GLYCINE-AMIDINOTRANSFERASE-RXN,MetaCyc
rxn19856,GLYCINE-DEHYDROGENASE-CYTOCHROME-RXN,MetaCyc
rxn19857,GLYCINE-N-ACYLTRANSFERASE-RXN,MetaCyc
rxn19858,GLYCINE-N-CHOLOYLTRANSFERASE-RXN,MetaCyc
rxn19859,GLYCOGEN-BRANCH-RXN,MetaCyc
rxn19860,GLYCOGEN-SYNTHASE-D-PHOSPHATASE-RXN,MetaCyc
rxn19861,GLYCOGENIN-GLUCOSYLTRANSFERASE-RXN,MetaCyc
rxn19862,GLYCOGENSYN-RXN,MetaCyc
rxn19863,GLYCOLATEDEHYDRO-RXN,MetaCyc
rxn19864,GLYCOPHOSPHORYL-RXN,MetaCyc
rxn19865,GLYCOPROTEIN-N-PALMITOYLTRANSFERASE-RXN,MetaCyc
rxn19866,GLYCOPROTEIN-PHOSPHOLIPASE-D-RXN,MetaCyc
rxn19867,GLYCOSYLCERAMIDASE-RXN,MetaCyc
rxn19868,GLYCPDIESTER-RXN,MetaCyc
rxn19869,GLYMALTOPHOSPHORYL-RXN,MetaCyc
rxn19870,GLYOHMETRANS-RXN,MetaCyc
rxn19871,GPH-RXN,MetaCyc
rxn19872,GPPSYN-RXN,MetaCyc
rxn19873,GSADENYLATION-RXN,MetaCyc
rxn19874,GSCYSSYN-RXN,MetaCyc
rxn19875,GSDEADENYLATION-RXN,MetaCyc
rxn19876,GSHTRAN-RXN,MetaCyc
rxn19877,GST-RXN,MetaCyc
rxn19878,GUANOSINEKIN-RXN,MetaCyc
rxn19879,H2SOXIREDPYRO-RXN,MetaCyc
rxn19880,H2SOXIREDPYRO-RXN,MetaCyc
rxn19881,HALOACETATE-DEHALOGENASE-RXN,MetaCyc
rxn19882,HALOALKANE-DEHALOGENASE-RXN,MetaCyc
rxn19883,HAMAMELOSE-KINASE-RXN,MetaCyc
rxn19884,HAONITRO-RXN,MetaCyc
rxn19884,RXN-13595,MetaCyc
rxn19885,HEME-OXYGENASE-DECYCLIZING-RXN,MetaCyc
rxn19886,HEME-OXYGENASE-DECYCLIZING-RXN,MetaCyc
rxn19887,HEMEOSYN-RXN,MetaCyc
rxn19888,HEPARITIN-SULFOTRANSFERASE-RXN,MetaCyc
rxn19889,HEPARITIN-SULFOTRANSFERASE-RXN,MetaCyc
rxn19890,HEXOKINASE-RXN,MetaCyc
rxn19891,HEXOKINASE-RXN,MetaCyc
rxn19892,HISTALDEHYD-RXN,MetaCyc
rxn19893,HISTCYCLOHYD-RXN,MetaCyc
rxn19894,HISTIDINE--TRNA-LIGASE-RXN,MetaCyc
rxn19895,HISTIDINE-N-ACETYLTRANSFERASE-RXN,MetaCyc
rxn19896,HISTOLDEHYD-RXN,MetaCyc
rxn19897,HISTONE-ACETYLTRANSFERASE-RXN,MetaCyc
rxn19898,HISTPRATPHYD-RXN,MetaCyc
rxn19899,HOLOCYTOCHROME-C-SYNTHASE-RXN,MetaCyc
rxn19900,HOMOCYSMET-RXN,MetaCyc
rxn19903,HOMOSERDEAM-RXN,MetaCyc
rxn19904,HOMOSERDEHYDROG-RXN,MetaCyc
rxn19905,HOMOSERKIN-RXN,MetaCyc
rxn19906,HYALURONATE-LYASE-RXN,MetaCyc
rxn19907,HYDGLUTSYN-RXN,MetaCyc
rxn19908,HYDROG-RXN,MetaCyc
rxn19909,HYDROG-RXN,MetaCyc
rxn19910,HYDROGENSULFITE-REDUCTASE-RXN,MetaCyc
rxn19911,HYDROHEX-RXN,MetaCyc
rxn19912,HYDROHEX-RXN,MetaCyc
rxn19913,HYDROPEROXIDE-DEHYDRATASE-RXN,MetaCyc
rxn19914,HYDROXYDOCOSANOATE-TRANS-RXN,MetaCyc
rxn19915,HYDROXYLAMINE-REDUCTASE-RXN,MetaCyc
rxn19916,HYDROXYLYSINE-KINASE-RXN,MetaCyc
rxn19917,HYDROXYMANDELONITRILE-LYASE-RXN,MetaCyc
rxn19918,HYDROXYPRODEHYDROG-RXN,MetaCyc
rxn19919,HYDROXYPYRUVATE-REDUCTASE-RXN,MetaCyc
rxn19920,HYGROMYCIN-B-KINASE-RXN,MetaCyc
rxn19921,ICOSANOYL-COA-SYNTHASE-RXN,MetaCyc
rxn19922,ILEDEAMINE-RXN,MetaCyc
rxn19923,IMIDHYD-RXN,MetaCyc
rxn19924,IMIDPHOSDEHYD-RXN,MetaCyc
rxn19925,IMILACTDEHYDROG-RXN,MetaCyc
rxn19927,IMILACTDEHYDROG-RXN,MetaCyc
rxn19930,IMP-DEHYDROG-RXN,MetaCyc
rxn19931,INDANOL-DEHYDROGENASE-RXN,MetaCyc
rxn19932,INOSINE-NUCLEOSIDASE-RXN,MetaCyc
rxn19933,INOSINEKIN-RXN,MetaCyc
rxn19935,IPPISOM-RXN,MetaCyc
rxn19936,IPPISOM-RXN,MetaCyc
rxn19937,IRON--CYTOCHROME-C-REDUCTASE-RXN,MetaCyc
rxn19938,ISOAMYL-RXN,MetaCyc
rxn19939,ISOBUTYRALDOXIME-O-METHYLTRANSFERASE-RXN,MetaCyc
rxn19940,ISOCHORSYN-RXN,MetaCyc
rxn19941,ISOCIT-CLEAV-RXN,MetaCyc
rxn19942,ISOCITDEH-RXN,MetaCyc
rxn19943,ISOCITDEH-RXN,MetaCyc
rxn19944,ISOFLAVONE-2-HYDROXYLASE-RXN,MetaCyc
rxn19945,ISOFLAVONE-2-HYDROXYLASE-RXN,MetaCyc
rxn19946,ISOFLAVONE-4-O-METHYLTRANSFERASE-RXN,MetaCyc
rxn19947,ISOFLAVONE-7-O-GLUCOSYLTRANSFERASE-RXN,MetaCyc
rxn19948,ISOLEUCINE--TRNA-LIGASE-RXN,MetaCyc
rxn19949,ISOORIENTIN-3-O-METHYLTRANSFERASE-RXN,MetaCyc
rxn19950,ISOPIPERITENOL-DEHYDROGENASE-RXN,MetaCyc
rxn19951,ISOPIPERITENONE-DELTA-ISOMERASE-RXN,MetaCyc
rxn19952,ISOVALERYLCOA-DHLIPOAMIDE-RXN,MetaCyc
rxn19953,ISOVITEXIN-BETA-GLUCOSYLTRANSFERASE-RXN,MetaCyc
rxn19954,ISPH2-RXN,MetaCyc
rxn19955,ISPH2-RXN,MetaCyc
rxn19956,ISPH2-RXN,MetaCyc
rxn19957,ISPH2-RXN,MetaCyc
rxn19958,JUGLONE-3-MONOOXYGENASE-RXN,MetaCyc
rxn19959,KANAMYCIN-KINASE-RXN,MetaCyc
rxn19960,KERATAN-SULFOTRANSFERASE-RXN,MetaCyc
rxn19961,KETOACYLCOATHIOL-RXN,MetaCyc
rxn19966,KETOACYLCOATHIOL-RXN,MetaCyc
rxn19967,2.3.1.155-RXN,MetaCyc
rxn19967,RXN-16560,MetaCyc
rxn19968,RXN-12565,MetaCyc
rxn19970,RXN-14274,MetaCyc
rxn19974,RXN-14268,MetaCyc
rxn19976,RXN-13617,MetaCyc
rxn19977,RXN-14277,MetaCyc
rxn19978,KETOACYLCOATHIOL-RXN,MetaCyc
rxn19979,2.3.1.155-RXN,MetaCyc
rxn19979,RXN-16560,MetaCyc
rxn19980,RXN-12565,MetaCyc
rxn19982,RXN-14274,MetaCyc
rxn19986,RXN-14268,MetaCyc
rxn19988,RXN-13617,MetaCyc
rxn19989,RXN-14277,MetaCyc
rxn19990,KETOGLUCOSE-REDUCTASE-RXN,MetaCyc
rxn19991,KETOHEXOKINASE-RXN,MetaCyc
rxn19992,KETOISOCAPROATE-RXN,MetaCyc
rxn19993,KYNURENINASE-RXN,MetaCyc
