#source,ID
bigg.reaction:R_COBALT2t3pp,MNXR96820
bigg.reaction:COBALT2tex,MNXR96821
bigg.reaction:COBALT2tpp,MNXR96821
bigg.reaction:COBALTt5,MNXR96821
bigg.reaction:EX_cobalt2_e,MNXR96821
bigg.reaction:R_COBALT2tex,MNXR96821
bigg.reaction:R_COBALT2tpp,MNXR96821
bigg.reaction:R_COBALTt5,MNXR96821
bigg.reaction:R_EX_cobalt2_e,MNXR96821
bigg.reaction:COBALTt4pp,MNXR96822
bigg.reaction:R_COBALTt4pp,MNXR96822
bigg.reaction:COBNAD,MNXR96823
bigg.reaction:R_COBNAD,MNXR96823
bigg.reaction:COBS,MNXR96824
bigg.reaction:R_COBS,MNXR96824
bigg.reaction:CODH4,MNXR96829
bigg.reaction:R_CODH4,MNXR96829
bigg.reaction:CODH_ACS,MNXR96830
bigg.reaction:R_CODH_ACS,MNXR96830
bigg.reaction:COLIPAKpp,MNXR96842
bigg.reaction:R_COLIPAKpp,MNXR96842
bigg.reaction:COLIPAabcpp,MNXR96844
bigg.reaction:R_COLIPAabcpp,MNXR96844
bigg.reaction:COLIPAtex,MNXR96846
bigg.reaction:EX_colipa_e,MNXR96846
bigg.reaction:R_COLIPAtex,MNXR96846
bigg.reaction:R_EX_colipa_e,MNXR96846
bigg.reaction:COMS,MNXR96847
bigg.reaction:R_COMS,MNXR96847
bigg.reaction:CONFRLtex,MNXR96848
bigg.reaction:CONFRLtpp,MNXR96848
bigg.reaction:EX_confrl_e,MNXR96848
bigg.reaction:R_CONFRLtex,MNXR96848
bigg.reaction:R_CONFRLtpp,MNXR96848
bigg.reaction:R_EX_confrl_e,MNXR96848
bigg.reaction:COORr,MNXR96849
bigg.reaction:R_COORr,MNXR96849
bigg.reaction:COQ3m,MNXR96850
bigg.reaction:R_COQ3m,MNXR96850
bigg.reaction:COQ5m,MNXR96851
bigg.reaction:R_COQ5m,MNXR96851
bigg.reaction:COQ6m,MNXR96852
bigg.reaction:R_COQ6m,MNXR96852
bigg.reaction:COQ7m,MNXR96853
bigg.reaction:R_COQ7m,MNXR96853
bigg.reaction:CORE5GTg,MNXR96857
bigg.reaction:R_CORE5GTg,MNXR96857
bigg.reaction:CORE6GTg,MNXR96858
bigg.reaction:R_CORE6GTg,MNXR96858
bigg.reaction:CORE7GTg,MNXR96859
bigg.reaction:R_CORE7GTg,MNXR96859
bigg.reaction:CORE8GTg,MNXR96860
bigg.reaction:R_CORE8GTg,MNXR96860
bigg.reaction:COUMARINte,MNXR96861
bigg.reaction:EX_coumarin_e,MNXR96861
bigg.reaction:R_COUMARINte,MNXR96861
bigg.reaction:R_EX_coumarin_e,MNXR96861
bigg.reaction:COabc,MNXR96862
bigg.reaction:Cobalt2abcppI,MNXR96862
bigg.reaction:R_COabc,MNXR96862
bigg.reaction:R_Cobalt2abcppI,MNXR96862
bigg.reaction:CPGNUtpp,MNXR96872
bigg.reaction:R_CPGNUtpp,MNXR96872
bigg.reaction:CPK1,MNXR96876
bigg.reaction:CYTK6n,MNXR96876
bigg.reaction:R_CPK1,MNXR96876
bigg.reaction:R_CYTK6n,MNXR96876
bigg.reaction:CPP3O,MNXR96879
bigg.reaction:R_CPP3O,MNXR96879
bigg.reaction:CPPPGO,MNXR96880
bigg.reaction:R_CPPPGO,MNXR96880
bigg.reaction:CPPPGOAN2,MNXR96882
bigg.reaction:R_CPPPGOAN2,MNXR96882
bigg.reaction:CPPPGO_1,MNXR96883
bigg.reaction:R_CPPPGO_1,MNXR96883
bigg.reaction:CPS,MNXR96884
bigg.reaction:CPS_m,MNXR96884
bigg.reaction:R_CPS,MNXR96884
bigg.reaction:R_CPS_m,MNXR96884
bigg.reaction:CREATt4_2_r,MNXR96885
bigg.reaction:R_CREATt4_2_r,MNXR96885
bigg.reaction:CREATtex,MNXR96886
bigg.reaction:CREATtmdiffir,MNXR96886
bigg.reaction:EX_creat_e,MNXR96886
bigg.reaction:R_CREATtex,MNXR96886
bigg.reaction:R_CREATtmdiffir,MNXR96886
bigg.reaction:R_EX_creat_e,MNXR96886
bigg.reaction:R_r0942,MNXR96886
bigg.reaction:r0942,MNXR96886
bigg.reaction:CRESt2ipp,MNXR96887
bigg.reaction:R_CRESt2ipp,MNXR96887
bigg.reaction:CREStex,MNXR96888
bigg.reaction:DM_4crsol_c,MNXR96888
bigg.reaction:EX_4crsol_e,MNXR96888
bigg.reaction:EX_pcresol_e,MNXR96888
bigg.reaction:PCRESOLup,MNXR96888
bigg.reaction:R_CREStex,MNXR96888
bigg.reaction:R_DM_4crsol_c,MNXR96888
bigg.reaction:R_EX_4crsol_e,MNXR96888
bigg.reaction:R_EX_pcresol_e,MNXR96888
bigg.reaction:R_PCRESOLup,MNXR96888
bigg.reaction:CRETINOLOR1,MNXR96889
bigg.reaction:RDH3,MNXR96889
bigg.reaction:R_CRETINOLOR1,MNXR96889
bigg.reaction:R_RDH3,MNXR96889
bigg.reaction:CRETINOLOR2,MNXR96890
bigg.reaction:RDH3a,MNXR96890
bigg.reaction:R_CRETINOLOR2,MNXR96890
bigg.reaction:R_RDH3a,MNXR96890
bigg.reaction:CRETINOLPMTACT,MNXR96891
bigg.reaction:R_CRETINOLPMTACT,MNXR96891
bigg.reaction:CRMPte,MNXR96892
bigg.reaction:EX_crmp_hs_e,MNXR96892
bigg.reaction:R_CRMPte,MNXR96892
bigg.reaction:R_EX_crmp_hs_e,MNXR96892
bigg.reaction:CRMPte_cho,MNXR96893
bigg.reaction:EX_crmp_cho_e,MNXR96893
bigg.reaction:R_CRMPte_cho,MNXR96893
bigg.reaction:R_EX_crmp_cho_e,MNXR96893
bigg.reaction:CRNCARtm,MNXR96898
bigg.reaction:CRNCARtp,MNXR96898
bigg.reaction:R_CRNCARtm,MNXR96898
bigg.reaction:R_CRNCARtp,MNXR96898
bigg.reaction:R_r0995,MNXR96898
bigg.reaction:r0995,MNXR96898
bigg.reaction:CRNabc,MNXR96905
bigg.reaction:CRNabcpp,MNXR96905
bigg.reaction:R_CRNabc,MNXR96905
bigg.reaction:R_CRNabcpp,MNXR96905
bigg.reaction:CRNt,MNXR96906
bigg.reaction:CRNtex,MNXR96906
bigg.reaction:CRNtim,MNXR96906
bigg.reaction:CRNtp,MNXR96906
bigg.reaction:EX_crn_e,MNXR96906
bigg.reaction:R_CRNt,MNXR96906
bigg.reaction:R_CRNtex,MNXR96906
bigg.reaction:R_CRNtim,MNXR96906
bigg.reaction:R_CRNtp,MNXR96906
bigg.reaction:R_EX_crn_e,MNXR96906
bigg.reaction:R_r0002,MNXR96906
bigg.reaction:r0002,MNXR96906
bigg.reaction:CRNt2rpp,MNXR96907
bigg.reaction:R_CRNt2rpp,MNXR96907
bigg.reaction:CRNtHa,MNXR96910
bigg.reaction:R_CRNtHa,MNXR96910
bigg.reaction:CRNtuNa,MNXR96911
bigg.reaction:R_CRNtuNa,MNXR96911
bigg.reaction:CRO4abcpp,MNXR96912
bigg.reaction:R_CRO4abcpp,MNXR96912
bigg.reaction:CRTNh,MNXR96915
bigg.reaction:R_CRTNh,MNXR96915
bigg.reaction:CRTNsyn,MNXR96916
bigg.reaction:CRTNsyn_cho,MNXR96916
bigg.reaction:R_CRTNsyn,MNXR96916
bigg.reaction:R_CRTNsyn_cho,MNXR96916
bigg.reaction:CRTSLt,MNXR96917
bigg.reaction:CRTSLtm,MNXR96917
bigg.reaction:CRTSLtr,MNXR96917
bigg.reaction:EX_crtsl_e,MNXR96917
bigg.reaction:R_CRTSLt,MNXR96917
bigg.reaction:R_CRTSLtm,MNXR96917
bigg.reaction:R_CRTSLtr,MNXR96917
bigg.reaction:R_EX_crtsl_e,MNXR96917
bigg.reaction:CRTSTRNt,MNXR96918
bigg.reaction:CRTSTRNtm,MNXR96918
bigg.reaction:CRTSTRNtr,MNXR96918
bigg.reaction:EX_crtstrn_e,MNXR96918
bigg.reaction:R_CRTSTRNt,MNXR96918
bigg.reaction:R_CRTSTRNtm,MNXR96918
bigg.reaction:R_CRTSTRNtr,MNXR96918
bigg.reaction:R_EX_crtstrn_e,MNXR96918
bigg.reaction:CRVNCtl,MNXR96919
bigg.reaction:CRVNCtr,MNXR96919
bigg.reaction:EX_crvnc_e,MNXR96919
bigg.reaction:R_CRVNCtl,MNXR96919
bigg.reaction:R_CRVNCtr,MNXR96919
bigg.reaction:R_EX_crvnc_e,MNXR96919
bigg.reaction:R_SK_crvnc_c,MNXR96919
bigg.reaction:SK_crvnc_c,MNXR96919
bigg.reaction:CSAPASEly,MNXR96921
bigg.reaction:R_CSAPASEly,MNXR96921
bigg.reaction:CSBPASEly,MNXR96922
bigg.reaction:R_CSBPASEly,MNXR96922
bigg.reaction:CSCPASEly,MNXR96923
bigg.reaction:R_CSCPASEly,MNXR96923
bigg.reaction:CSDPASEly,MNXR96924
bigg.reaction:R_CSDPASEly,MNXR96924
bigg.reaction:CSEPASEly,MNXR96925
bigg.reaction:R_CSEPASEly,MNXR96925
bigg.reaction:CSNt,MNXR96928
bigg.reaction:CSNtex,MNXR96928
bigg.reaction:EX_csn_e,MNXR96928
bigg.reaction:R_CSNt,MNXR96928
bigg.reaction:R_CSNtex,MNXR96928
bigg.reaction:R_EX_csn_e,MNXR96928
bigg.reaction:CSNt2,MNXR96929
bigg.reaction:CSNt2pp,MNXR96929
bigg.reaction:R_CSNt2,MNXR96929
bigg.reaction:R_CSNt2pp,MNXR96929
bigg.reaction:CSPG_At,MNXR96930
bigg.reaction:CSPG_Atly,MNXR96930
bigg.reaction:EX_cspg_a_e,MNXR96930
bigg.reaction:R_CSPG_At,MNXR96930
bigg.reaction:R_CSPG_Atly,MNXR96930
bigg.reaction:R_EX_cspg_a_e,MNXR96930
bigg.reaction:CSPG_Bt,MNXR96931
bigg.reaction:CSPG_Btly,MNXR96931
bigg.reaction:EX_cspg_b_e,MNXR96931
bigg.reaction:R_CSPG_Bt,MNXR96931
bigg.reaction:R_CSPG_Btly,MNXR96931
bigg.reaction:R_EX_cspg_b_e,MNXR96931
bigg.reaction:CSPG_Ct,MNXR96932
bigg.reaction:CSPG_Ctly,MNXR96932
bigg.reaction:EX_cspg_c_e,MNXR96932
bigg.reaction:R_CSPG_Ct,MNXR96932
bigg.reaction:R_CSPG_Ctly,MNXR96932
bigg.reaction:R_EX_cspg_c_e,MNXR96932
bigg.reaction:CSPG_Dt,MNXR96933
bigg.reaction:CSPG_Dtly,MNXR96933
bigg.reaction:EX_cspg_d_e,MNXR96933
bigg.reaction:R_CSPG_Dt,MNXR96933
bigg.reaction:R_CSPG_Dtly,MNXR96933
bigg.reaction:R_EX_cspg_d_e,MNXR96933
bigg.reaction:CSPG_Et,MNXR96934
bigg.reaction:CSPG_Etly,MNXR96934
bigg.reaction:EX_cspg_e_e,MNXR96934
bigg.reaction:R_CSPG_Et,MNXR96934
bigg.reaction:R_CSPG_Etly,MNXR96934
bigg.reaction:R_EX_cspg_e_e,MNXR96934
bigg.reaction:CTBTCAL2,MNXR96937
bigg.reaction:R_CTBTCAL2,MNXR96937
bigg.reaction:CTBTabc,MNXR96938
bigg.reaction:CTBTabcpp,MNXR96938
bigg.reaction:R_CTBTabc,MNXR96938
bigg.reaction:R_CTBTabcpp,MNXR96938
bigg.reaction:CTBTt2rpp,MNXR96939
bigg.reaction:R_CTBTt2rpp,MNXR96939
bigg.reaction:CTECOAI6,MNXR96940
bigg.reaction:R_CTECOAI6,MNXR96940
bigg.reaction:CTINBL,MNXR96943
bigg.reaction:CYSLYSL,MNXR96943
bigg.reaction:R_CTINBL,MNXR96943
bigg.reaction:R_CYSLYSL,MNXR96943
bigg.reaction:CU1Opp,MNXR96948
bigg.reaction:R_CU1Opp,MNXR96948
bigg.reaction:CU1abcpp,MNXR96949
bigg.reaction:R_CU1abcpp,MNXR96949
bigg.reaction:CU2abcpp,MNXR96950
bigg.reaction:CU2abcu_syn,MNXR96950
bigg.reaction:Cut1,MNXR96950
bigg.reaction:R_CU2abcpp,MNXR96950
bigg.reaction:R_CU2abcu_syn,MNXR96950
bigg.reaction:R_Cut1,MNXR96950
bigg.reaction:CU2t2ex,MNXR96951
bigg.reaction:CU2tex,MNXR96951
bigg.reaction:CU2tpp,MNXR96951
bigg.reaction:EX_cu2_e,MNXR96951
bigg.reaction:R_CU2t2ex,MNXR96951
bigg.reaction:R_CU2tex,MNXR96951
bigg.reaction:R_CU2tpp,MNXR96951
bigg.reaction:R_EX_cu2_e,MNXR96951
bigg.reaction:CUabcpp,MNXR96952
bigg.reaction:Cuabc,MNXR96952
bigg.reaction:R_CUabcpp,MNXR96952
bigg.reaction:R_Cuabc,MNXR96952
bigg.reaction:CUt3,MNXR96953
bigg.reaction:R_CUt3,MNXR96953
bigg.reaction:CUt2pp,MNXR96954
bigg.reaction:CUtex,MNXR96954
bigg.reaction:EX_cu_e,MNXR96954
bigg.reaction:R_CUt2pp,MNXR96954
bigg.reaction:R_CUtex,MNXR96954
bigg.reaction:R_EX_cu_e,MNXR96954
bigg.reaction:CXHY,MNXR96955
bigg.reaction:R_CXHY,MNXR96955
bigg.reaction:CYANt,MNXR96957
bigg.reaction:CYANtex,MNXR96957
bigg.reaction:CYANtm,MNXR96957
bigg.reaction:EX_cyan_e,MNXR96957
bigg.reaction:R_CYANt,MNXR96957
bigg.reaction:R_CYANtex,MNXR96957
bigg.reaction:R_CYANtm,MNXR96957
bigg.reaction:R_EX_cyan_e,MNXR96957
bigg.reaction:CYEUOLS,MNXR96960
bigg.reaction:R_CYEUOLS,MNXR96960
bigg.reaction:CYNTt2,MNXR96962
bigg.reaction:CYNTt2pp,MNXR96962
bigg.reaction:R_CYNTt2,MNXR96962
bigg.reaction:R_CYNTt2pp,MNXR96962
bigg.reaction:CYNTt_c,MNXR96963
bigg.reaction:CYNTt_m,MNXR96963
bigg.reaction:CYNTtex,MNXR96963
bigg.reaction:EX_cynt_e,MNXR96963
bigg.reaction:R_CYNTt_c,MNXR96963
bigg.reaction:R_CYNTt_m,MNXR96963
bigg.reaction:R_CYNTtex,MNXR96963
bigg.reaction:R_EX_cynt_e,MNXR96963
bigg.reaction:CYO1_KT,MNXR96964
bigg.reaction:R_CYO1_KT,MNXR96964
bigg.reaction:CYO1b,MNXR96966
bigg.reaction:R_CYO1b,MNXR96966
bigg.reaction:CYO1b2_syn,MNXR96967
bigg.reaction:CYO1b2_syn_1,MNXR96967
bigg.reaction:CYO1b2pp_syn,MNXR96967
bigg.reaction:R_CYO1b2_syn,MNXR96967
bigg.reaction:R_CYO1b2_syn_1,MNXR96967
bigg.reaction:R_CYO1b2pp_syn,MNXR96967
bigg.reaction:CYO1b_syn,MNXR96968
bigg.reaction:CYO1b_syn_1,MNXR96968
bigg.reaction:CYO1bpp_syn,MNXR96968
bigg.reaction:R_CYO1b_syn,MNXR96968
bigg.reaction:R_CYO1b_syn_1,MNXR96968
bigg.reaction:R_CYO1bpp_syn,MNXR96968
bigg.reaction:CYOO6m,MNXR96971
bigg.reaction:CYTCAA3pp,MNXR96971
bigg.reaction:R_CYOO6m,MNXR96971
bigg.reaction:R_CYTCAA3pp,MNXR96971
bigg.reaction:CYOO6m_1,MNXR96973
bigg.reaction:CYOOm,MNXR96973
bigg.reaction:R_CYOO6m_1,MNXR96973
bigg.reaction:R_CYOOm,MNXR96973
bigg.reaction:CYOR_q8_m,MNXR96976
bigg.reaction:R_CYOR_q8_m,MNXR96976
bigg.reaction:CYOR_u6m,MNXR96978
bigg.reaction:R_CYOR_u6m,MNXR96978
bigg.reaction:CYP2R1,MNXR96979
bigg.reaction:R_CYP2R1,MNXR96979
bigg.reaction:R_VITD3Hm,MNXR96979
bigg.reaction:VITD3Hm,MNXR96979
bigg.reaction:CYPHYC,MNXR96980
bigg.reaction:R_CYPHYC,MNXR96980
bigg.reaction:CYPHYS,MNXR96981
bigg.reaction:R_CYPHYS,MNXR96981
bigg.reaction:CYRDAAT,MNXR96982
bigg.reaction:R_CYRDAAT,MNXR96982
bigg.reaction:CYRDAR,MNXR96983
bigg.reaction:R_CYRDAR,MNXR96983
bigg.reaction:CYRDAS,MNXR96985
bigg.reaction:R_CYRDAS,MNXR96985
bigg.reaction:CYS,MNXR96986
bigg.reaction:R_CYS,MNXR96986
bigg.reaction:R_SHL_c,MNXR96986
bigg.reaction:R_r0210,MNXR96986
bigg.reaction:SHL_c,MNXR96986
bigg.reaction:r0210,MNXR96986
bigg.reaction:CYSALANaEx,MNXR96987
bigg.reaction:R_CYSALANaEx,MNXR96987
bigg.reaction:CYSAMO,MNXR96988
bigg.reaction:CYSAMO_cho,MNXR96988
bigg.reaction:CYSAMOe,MNXR96988
bigg.reaction:R_CYSAMO,MNXR96988
bigg.reaction:R_CYSAMO_cho,MNXR96988
bigg.reaction:R_CYSAMOe,MNXR96988
bigg.reaction:CYSASNNaEx,MNXR96989
bigg.reaction:R_CYSASNNaEx,MNXR96989
bigg.reaction:CYSATB0tc,MNXR96991
bigg.reaction:R_CYSATB0tc,MNXR96991
bigg.reaction:CYSDDS,MNXR96992
bigg.reaction:R_CYSDDS,MNXR96992
bigg.reaction:CYSDO,MNXR96993
bigg.reaction:CYSO,MNXR96993
bigg.reaction:R_CYSDO,MNXR96993
bigg.reaction:R_CYSO,MNXR96993
bigg.reaction:CYSDS,MNXR96994
bigg.reaction:CYSTBL,MNXR96994
bigg.reaction:R_CYSDS,MNXR96994
bigg.reaction:R_CYSTBL,MNXR96994
bigg.reaction:R_TRPAS1,MNXR96994
bigg.reaction:R_r0193,MNXR96994
bigg.reaction:TRPAS1,MNXR96994
bigg.reaction:r0193,MNXR96994
bigg.reaction:CYSDabcpp,MNXR96996
bigg.reaction:R_CYSDabcpp,MNXR96996
bigg.reaction:CYSDtex,MNXR96997
bigg.reaction:EX_cys__D_e,MNXR96997
bigg.reaction:R_CYSDtex,MNXR96997
bigg.reaction:R_EX_cys__D_e,MNXR96997
bigg.reaction:CYSGLNNaEx,MNXR96998
bigg.reaction:R_CYSGLNNaEx,MNXR96998
bigg.reaction:CYSGLTH,MNXR96999
bigg.reaction:R_CYSGLTH,MNXR96999
bigg.reaction:CYSGLUexR,MNXR97000
bigg.reaction:R_CYSGLUexR,MNXR97000
bigg.reaction:CYSGLYex,MNXR97001
bigg.reaction:R_CYSGLYex,MNXR97001
bigg.reaction:CYSGLYt2ir,MNXR97002
bigg.reaction:R_CYSGLYt2ir,MNXR97002
bigg.reaction:CYSIabcpp,MNXR97003
bigg.reaction:R_CYSIabcpp,MNXR97003
bigg.reaction:CYSItex,MNXR97004
bigg.reaction:CYSItpp,MNXR97004
bigg.reaction:DM_Lcystin_c,MNXR97004
bigg.reaction:EX_cysi__L_e,MNXR97004
bigg.reaction:R_CYSItex,MNXR97004
bigg.reaction:R_CYSItpp,MNXR97004
bigg.reaction:R_DM_Lcystin_c,MNXR97004
bigg.reaction:R_EX_cysi__L_e,MNXR97004
bigg.reaction:CYSLY3,MNXR97005
bigg.reaction:R_CYSLY3,MNXR97005
bigg.reaction:CYSPHELAT2tc,MNXR97006
bigg.reaction:R_CYSPHELAT2tc,MNXR97006
bigg.reaction:CYSS,MNXR97007
bigg.reaction:CYSS_1,MNXR97007
bigg.reaction:CYSS_2,MNXR97007
bigg.reaction:CYSS_m,MNXR97007
bigg.reaction:R_CYSS,MNXR97007
bigg.reaction:R_CYSS_1,MNXR97007
bigg.reaction:R_CYSS_2,MNXR97007
bigg.reaction:R_CYSS_m,MNXR97007
bigg.reaction:CYSSADS,MNXR97008
bigg.reaction:R_CYSSADS,MNXR97008
bigg.reaction:CYSSERNaEx,MNXR97009
bigg.reaction:R_CYSSERNaEx,MNXR97009
bigg.reaction:CYSSNAT5tc,MNXR97010
bigg.reaction:R_CYSSNAT5tc,MNXR97010
bigg.reaction:CYSTALArBATtc,MNXR97011
bigg.reaction:R_CYSTALArBATtc,MNXR97011
bigg.reaction:CYSTGL,MNXR97012
bigg.reaction:R_CYSTGL,MNXR97012
bigg.reaction:CYSTGLUex,MNXR97013
bigg.reaction:R_CYSTGLUex,MNXR97013
bigg.reaction:CYSTHRNaEx,MNXR97015
bigg.reaction:R_CYSTHRNaEx,MNXR97015
bigg.reaction:CYSTLEUrBATtc,MNXR97016
bigg.reaction:R_CYSTLEUrBATtc,MNXR97016
bigg.reaction:CYSTS,MNXR97019
bigg.reaction:R_CYSTS,MNXR97019
bigg.reaction:CYSTSERex,MNXR97020
bigg.reaction:R_CYSTSERex,MNXR97020
bigg.reaction:CYSTS_1,MNXR97021
bigg.reaction:R_CYSTS_1,MNXR97021
bigg.reaction:CYSTabc,MNXR97023
bigg.reaction:R_CYSTabc,MNXR97023
bigg.reaction:CYST_Ltr,MNXR97024
bigg.reaction:CYSTtp,MNXR97024
bigg.reaction:EX_cyst__L_e,MNXR97024
bigg.reaction:R_CYST_Ltr,MNXR97024
bigg.reaction:R_CYSTtp,MNXR97024
bigg.reaction:R_EX_cyst__L_e,MNXR97024
bigg.reaction:CYSabc2pp,MNXR97026
bigg.reaction:R_CYSabc2pp,MNXR97026
bigg.reaction:CYSt4,MNXR97028
bigg.reaction:R_CYSt4,MNXR97028
bigg.reaction:CYStec,MNXR97029
bigg.reaction:CYStex,MNXR97029
bigg.reaction:CYSth,MNXR97029
bigg.reaction:CYStpp,MNXR97029
bigg.reaction:EX_cys__L_e,MNXR97029
bigg.reaction:R_CYStec,MNXR97029
bigg.reaction:R_CYStex,MNXR97029
bigg.reaction:R_CYSth,MNXR97029
bigg.reaction:R_CYStpp,MNXR97029
bigg.reaction:R_EX_cys__L_e,MNXR97029
bigg.reaction:R_SK_cys__L_c,MNXR97029
bigg.reaction:R_r1437,MNXR97029
bigg.reaction:SK_cys__L_c,MNXR97029
bigg.reaction:r1437,MNXR97029
bigg.reaction:CYTBD,MNXR97031
bigg.reaction:CYTBDpp,MNXR97031
bigg.reaction:R_CYTBD,MNXR97031
bigg.reaction:R_CYTBDpp,MNXR97031
bigg.reaction:CYTBD2,MNXR97032
bigg.reaction:CYTBD2pp,MNXR97032
bigg.reaction:R_CYTBD2,MNXR97032
bigg.reaction:R_CYTBD2pp,MNXR97032
bigg.reaction:CYTBDpp_1,MNXR97033
bigg.reaction:CYTBDu,MNXR97033
bigg.reaction:R_CYTBDpp_1,MNXR97033
bigg.reaction:R_CYTBDu,MNXR97033
bigg.reaction:CYTBMQOR2pp,MNXR97034
bigg.reaction:R_CYTBMQOR2pp,MNXR97034
bigg.reaction:CYTBO3,MNXR97035
bigg.reaction:R_CYTBO3,MNXR97035
bigg.reaction:CYTBO3_4pp,MNXR97036
bigg.reaction:R_CYTBO3_4pp,MNXR97036
bigg.reaction:CYTB_B2,MNXR97037
bigg.reaction:R_CYTB_B2,MNXR97037
bigg.reaction:CYTB_B3,MNXR97038
bigg.reaction:R_CYTB_B3,MNXR97038
bigg.reaction:CYTDt5,MNXR97046
bigg.reaction:R_CYTDt5,MNXR97046
bigg.reaction:CYTK10,MNXR97048
bigg.reaction:CYTK10n,MNXR97048
bigg.reaction:R_CYTK10,MNXR97048
bigg.reaction:R_CYTK10n,MNXR97048
bigg.reaction:CYTK11,MNXR97049
bigg.reaction:CYTK11n,MNXR97049
bigg.reaction:R_CYTK11,MNXR97049
bigg.reaction:R_CYTK11n,MNXR97049
bigg.reaction:CYTK12,MNXR97050
bigg.reaction:CYTK12n,MNXR97050
bigg.reaction:R_CYTK12,MNXR97050
bigg.reaction:R_CYTK12n,MNXR97050
bigg.reaction:CYTK13,MNXR97051
bigg.reaction:CYTK13n,MNXR97051
bigg.reaction:R_CYTK13,MNXR97051
bigg.reaction:R_CYTK13n,MNXR97051
bigg.reaction:CYTK14,MNXR97052
bigg.reaction:CYTK14n,MNXR97052
bigg.reaction:R_CYTK14,MNXR97052
bigg.reaction:R_CYTK14n,MNXR97052
bigg.reaction:CYTK2,MNXR97053
bigg.reaction:CYTK2m,MNXR97053
bigg.reaction:CYTK2n,MNXR97053
bigg.reaction:R_CYTK2,MNXR97053
bigg.reaction:R_CYTK2m,MNXR97053
bigg.reaction:R_CYTK2n,MNXR97053
bigg.reaction:CYTK2_1,MNXR97054
bigg.reaction:CYTK3n,MNXR97054
bigg.reaction:R_CYTK2_1,MNXR97054
bigg.reaction:R_CYTK3n,MNXR97054
bigg.reaction:CYTK2_2,MNXR97055
bigg.reaction:R_CYTK2_2,MNXR97055
bigg.reaction:CYTK3,MNXR97056
bigg.reaction:CYTK5n,MNXR97056
bigg.reaction:R_CYTK3,MNXR97056
bigg.reaction:R_CYTK5n,MNXR97056
bigg.reaction:CYTK4,MNXR97057
bigg.reaction:CYTK4n,MNXR97057
bigg.reaction:R_CYTK4,MNXR97057
bigg.reaction:R_CYTK4n,MNXR97057
bigg.reaction:CYTK7,MNXR97058
bigg.reaction:CYTK7n,MNXR97058
bigg.reaction:R_CYTK7,MNXR97058
bigg.reaction:R_CYTK7n,MNXR97058
bigg.reaction:CYTK8,MNXR97059
bigg.reaction:CYTK8n,MNXR97059
bigg.reaction:R_CYTK8,MNXR97059
bigg.reaction:R_CYTK8n,MNXR97059
bigg.reaction:CYTK9,MNXR97060
bigg.reaction:CYTK9n,MNXR97060
bigg.reaction:R_CYTK9,MNXR97060
bigg.reaction:R_CYTK9n,MNXR97060
bigg.reaction:CY_focytb5_c,MNXR97064
bigg.reaction:R_CY_focytb5_c,MNXR97064
bigg.reaction:CY_focytc_h,MNXR97065
bigg.reaction:R_CY_focytc_h,MNXR97065
bigg.reaction:Coqe,MNXR97066
bigg.reaction:EX_q10_e,MNXR97066
bigg.reaction:R_Coqe,MNXR97066
bigg.reaction:R_EX_q10_e,MNXR97066
bigg.reaction:R_q10tm,MNXR97066
bigg.reaction:q10tm,MNXR97066
bigg.reaction:5DH4DGLCD,MNXR97069
bigg.reaction:D4DGCD,MNXR97069
bigg.reaction:R_5DH4DGLCD,MNXR97069
bigg.reaction:R_D4DGCD,MNXR97069
bigg.reaction:D5KGI,MNXR97070
bigg.reaction:R_D5KGI,MNXR97070
bigg.reaction:DABAAT,MNXR97074
bigg.reaction:DABAAT2,MNXR97074
bigg.reaction:R_DABAAT,MNXR97074
bigg.reaction:R_DABAAT2,MNXR97074
bigg.reaction:DACTt3,MNXR97075
bigg.reaction:R_DACTt3,MNXR97075
bigg.reaction:DADA,MNXR97076
bigg.reaction:DADAe,MNXR97076
bigg.reaction:R_DADA,MNXR97076
bigg.reaction:R_DADAe,MNXR97076
bigg.reaction:DADK3,MNXR97077
bigg.reaction:R_DADK3,MNXR97077
bigg.reaction:DADNC,MNXR97078
bigg.reaction:R_DADNC,MNXR97078
bigg.reaction:DADNK,MNXR97079
bigg.reaction:DADNK_1,MNXR97079
bigg.reaction:DADNKn,MNXR97079
bigg.reaction:R_DADNK,MNXR97079
bigg.reaction:R_DADNK_1,MNXR97079
bigg.reaction:R_DADNKn,MNXR97079
bigg.reaction:DADNt2,MNXR97080
bigg.reaction:DADNt2pp,MNXR97080
bigg.reaction:R_DADNt2,MNXR97080
bigg.reaction:R_DADNt2pp,MNXR97080
bigg.reaction:DADNt4,MNXR97081
bigg.reaction:DADNtex,MNXR97081
bigg.reaction:EX_dad_2_e,MNXR97081
bigg.reaction:R_DADNt4,MNXR97081
bigg.reaction:R_DADNtex,MNXR97081
bigg.reaction:R_EX_dad_2_e,MNXR97081
bigg.reaction:DADPtn,MNXR97082
bigg.reaction:R_DADPtn,MNXR97082
bigg.reaction:DAGAH16018111Z,MNXR97083
bigg.reaction:R_DAGAH16018111Z,MNXR97083
bigg.reaction:DAGAH1601819Z,MNXR97084
bigg.reaction:R_DAGAH1601819Z,MNXR97084
bigg.reaction:DAGAH1801819Z,MNXR97085
bigg.reaction:R_DAGAH1801819Z,MNXR97085
bigg.reaction:DAGAH18111Z18111Z,MNXR97086
