#source,ID
seed.compound:cpd12283,MNXM57267
seed.compound:cpd17852,MNXM5727
seed.compound:cpd05597,MNXM57278
seed.compound:cpd04025,MNXM5728
seed.compound:cpd08719,MNXM5728
seed.compound:cpd10435,MNXM57284
seed.compound:cpd19734,MNXM57285
seed.compound:cpd09196,MNXM5729
seed.compound:cpd07803,MNXM57292
seed.compound:cpd22556,MNXM57294
seed.compound:cpd20509,MNXM57295
seed.compound:cpd01059,MNXM573
seed.compound:cpd21187,MNXM5730
seed.compound:cpd05456,MNXM57300
seed.compound:cpd07215,MNXM57301
seed.compound:cpd17732,MNXM57302
seed.compound:cpd04341,MNXM57307
seed.compound:cpd09091,MNXM5731
seed.compound:cpd20437,MNXM57320
seed.compound:cpd35851,MNXM57327
seed.compound:cpd33632,MNXM57329
seed.compound:cpd31451,MNXM57333
seed.compound:cpd36003,MNXM57334
seed.compound:cpd33445,MNXM57335
seed.compound:cpd31957,MNXM57336
seed.compound:cpd27289,MNXM57347
seed.compound:cpd03615,MNXM5735
seed.compound:cpd23008,MNXM57352
seed.compound:cpd14651,MNXM57359
seed.compound:cpd21383,MNXM5736
seed.compound:cpd32487,MNXM57361
seed.compound:cpd21379,MNXM5737
seed.compound:cpd25293,MNXM573718
seed.compound:cpd14515,MNXM5738
seed.compound:cpd14516,MNXM5738
seed.compound:cpd19833,MNXM57387
seed.compound:cpd16803,MNXM5739
seed.compound:cpd06006,MNXM57390
seed.compound:cpd06008,MNXM57397
seed.compound:cpd06009,MNXM57398
seed.compound:cpd12492,MNXM57402
seed.compound:cpd11432,MNXM5741
seed.compound:cpd08640,MNXM574141
seed.compound:cpd11434,MNXM5742
seed.compound:cpd11435,MNXM5743
seed.compound:cpd02272,MNXM57437
seed.compound:cpd02093,MNXM57439
seed.compound:cpd11437,MNXM5744
seed.compound:cpd27308,MNXM57445
seed.compound:cpd22834,MNXM57449
seed.compound:cpd11439,MNXM5745
seed.compound:cpd35688,MNXM57453
seed.compound:cpd32329,MNXM57454
seed.compound:cpd31730,MNXM57457
seed.compound:cpd33659,MNXM57458
seed.compound:cpd11441,MNXM5746
seed.compound:cpd35210,MNXM57463
seed.compound:cpd34226,MNXM57464
seed.compound:cpd34417,MNXM57467
seed.compound:cpd31803,MNXM57468
seed.compound:cpd33115,MNXM57470
seed.compound:cpd35595,MNXM57474
seed.compound:cpd33943,MNXM57475
seed.compound:cpd32288,MNXM57476
seed.compound:cpd32685,MNXM57477
seed.compound:cpd32323,MNXM57485
seed.compound:cpd33555,MNXM57487
seed.compound:cpd31964,MNXM57489
seed.compound:cpd00686,MNXM5750
seed.compound:cpd14845,MNXM57515
seed.compound:cpd14853,MNXM57516
seed.compound:cpd06895,MNXM57519
seed.compound:cpd27064,MNXM5752
seed.compound:cpd06896,MNXM57520
seed.compound:cpd06897,MNXM57522
seed.compound:cpd13196,MNXM57525
seed.compound:cpd13197,MNXM57533
seed.compound:cpd13198,MNXM57536
seed.compound:cpd07219,MNXM57540
seed.compound:cpd25620,MNXM57541
seed.compound:cpd06378,MNXM57546
seed.compound:cpd05565,MNXM57548
seed.compound:cpd06010,MNXM57549
seed.compound:cpd06757,MNXM57550
seed.compound:cpd16473,MNXM5757
seed.compound:cpd27292,MNXM57583
seed.compound:cpd27294,MNXM57592
seed.compound:cpd20262,MNXM57594
seed.compound:cpd19140,MNXM57595
seed.compound:cpd26460,MNXM57604
seed.compound:cpd04798,MNXM57609
seed.compound:cpd19695,MNXM57610
seed.compound:cpd21412,MNXM5763
seed.compound:cpd28955,MNXM576387
seed.compound:cpd33237,MNXM57639
seed.compound:cpd06790,MNXM5764
seed.compound:cpd05146,MNXM57642
seed.compound:cpd19364,MNXM57645
seed.compound:cpd15165,MNXM5766
seed.compound:cpd19810,MNXM57668
seed.compound:cpd20002,MNXM57669
seed.compound:cpd08651,MNXM5767
seed.compound:cpd20363,MNXM57671
seed.compound:cpd06359,MNXM57675
seed.compound:cpd06676,MNXM57680
seed.compound:cpd06583,MNXM57681
seed.compound:cpd10923,MNXM57688
seed.compound:cpd08077,MNXM57691
seed.compound:cpd08581,MNXM57694
seed.compound:cpd20260,MNXM57699
seed.compound:cpd00484,MNXM577
seed.compound:cpd07696,MNXM57705
seed.compound:cpd05457,MNXM57707
seed.compound:cpd07812,MNXM57708
seed.compound:cpd07351,MNXM57709
seed.compound:cpd10559,MNXM5771
seed.compound:cpd08481,MNXM57713
seed.compound:cpd08468,MNXM57714
seed.compound:cpd27552,MNXM577146
seed.compound:cpd27554,MNXM577147
seed.compound:cpd32259,MNXM577148
seed.compound:cpd34273,MNXM577149
seed.compound:cpd06678,MNXM57717
seed.compound:cpd08464,MNXM57718
seed.compound:cpd16380,MNXM5772
seed.compound:cpd17942,MNXM57721
seed.compound:cpd07353,MNXM57723
seed.compound:cpd21248,MNXM57725
seed.compound:cpd17943,MNXM57726
seed.compound:cpd21421,MNXM5773
seed.compound:cpd07357,MNXM57730
seed.compound:cpd06957,MNXM57742
seed.compound:cpd19155,MNXM57747
seed.compound:cpd26290,MNXM57748
seed.compound:cpd20693,MNXM57759
seed.compound:cpd08996,MNXM57762
seed.compound:cpd20692,MNXM57765
seed.compound:cpd27063,MNXM57767
seed.compound:cpd27196,MNXM5777
seed.compound:cpd07222,MNXM57772
seed.compound:cpd20261,MNXM57774
seed.compound:cpd17134,MNXM57781
seed.compound:cpd08961,MNXM57782
seed.compound:cpd24715,MNXM57789
seed.compound:cpd06379,MNXM57795
seed.compound:cpd09062,MNXM57800
seed.compound:cpd17244,MNXM57806
seed.compound:cpd19264,MNXM57808
seed.compound:cpd19265,MNXM57809
seed.compound:cpd06959,MNXM57810
seed.compound:cpd07154,MNXM57817
seed.compound:cpd05554,MNXM57819
seed.compound:cpd20220,MNXM57823
seed.compound:cpd18063,MNXM57825
seed.compound:cpd18065,MNXM57826
seed.compound:cpd05674,MNXM57829
seed.compound:cpd06648,MNXM5783
seed.compound:cpd05675,MNXM57830
seed.compound:cpd31770,MNXM57832
seed.compound:cpd05555,MNXM57833
seed.compound:cpd16884,MNXM57835
seed.compound:cpd35763,MNXM57835
seed.compound:cpd15111,MNXM5784
seed.compound:cpd07829,MNXM57840
seed.compound:cpd17545,MNXM57841
seed.compound:cpd05905,MNXM57845
seed.compound:cpd17192,MNXM57846
seed.compound:cpd17366,MNXM57847
seed.compound:cpd34958,MNXM57849
seed.compound:cpd20307,MNXM57850
seed.compound:cpd34542,MNXM57852
seed.compound:cpd16381,MNXM5786
seed.compound:cpd06650,MNXM57861
seed.compound:cpd17775,MNXM57865
seed.compound:cpd06438,MNXM57867
seed.compound:cpd03873,MNXM5787
seed.compound:cpd20368,MNXM57873
seed.compound:cpd24198,MNXM57875
seed.compound:cpd06441,MNXM57877
seed.compound:cpd17158,MNXM5788
seed.compound:cpd14610,MNXM5789
seed.compound:cpd17245,MNXM57895
seed.compound:cpd16325,MNXM5790
seed.compound:cpd17902,MNXM57905
seed.compound:cpd15953,MNXM5791
seed.compound:cpd34392,MNXM57911
seed.compound:cpd07583,MNXM57912
seed.compound:cpd07247,MNXM57914
seed.compound:cpd06011,MNXM57915
seed.compound:cpd21266,MNXM57916
seed.compound:cpd06013,MNXM57917
seed.compound:cpd20221,MNXM57918
seed.compound:cpd15749,MNXM5792
seed.compound:cpd17246,MNXM57920
seed.compound:cpd04343,MNXM57922
seed.compound:cpd06969,MNXM57923
seed.compound:cpd15754,MNXM5793
seed.compound:cpd07584,MNXM57933
seed.compound:cpd07887,MNXM57934
seed.compound:cpd07356,MNXM57936
seed.compound:cpd07487,MNXM57939
seed.compound:cpd15752,MNXM5794
seed.compound:cpd04688,MNXM57946
seed.compound:cpd17608,MNXM57947
seed.compound:cpd06960,MNXM57955
seed.compound:cpd01463,MNXM5796
seed.compound:cpd05343,MNXM57967
seed.compound:cpd09526,MNXM57968
seed.compound:cpd06380,MNXM57969
seed.compound:cpd15751,MNXM5797
seed.compound:cpd07856,MNXM57975
seed.compound:cpd17248,MNXM57985
seed.compound:cpd26033,MNXM57992
seed.compound:cpd11958,MNXM57998
seed.compound:cpd00048,MNXM58
seed.compound:cpd29301,MNXM58
seed.compound:cpd25308,MNXM58001
seed.compound:cpd08991,MNXM5801
seed.compound:cpd17249,MNXM58010
seed.compound:cpd07042,MNXM58012
seed.compound:cpd07225,MNXM58015
seed.compound:cpd08992,MNXM5802
seed.compound:cpd17250,MNXM58020
seed.compound:cpd17572,MNXM58022
seed.compound:cpd08072,MNXM58028
seed.compound:cpd20367,MNXM58029
seed.compound:cpd14577,MNXM58030
seed.compound:cpd06381,MNXM58045
seed.compound:cpd35401,MNXM58049
seed.compound:cpd26142,MNXM58055
seed.compound:cpd01604,MNXM58056
seed.compound:cpd17486,MNXM58059
seed.compound:cpd20370,MNXM58060
seed.compound:cpd33789,MNXM58061
seed.compound:cpd31473,MNXM58109
seed.compound:cpd10440,MNXM58116
seed.compound:cpd26054,MNXM58119
seed.compound:cpd07746,MNXM5812
seed.compound:cpd06679,MNXM58126
seed.compound:cpd22774,MNXM5813
seed.compound:cpd19682,MNXM58135
seed.compound:cpd20323,MNXM58136
seed.compound:cpd04345,MNXM58137
seed.compound:cpd21104,MNXM5814
seed.compound:cpd26243,MNXM58143
seed.compound:cpd26065,MNXM58151
seed.compound:cpd07993,MNXM58158
seed.compound:cpd07994,MNXM58159
seed.compound:cpd16886,MNXM5816
seed.compound:cpd15897,MNXM5819
seed.compound:cpd00480,MNXM582
seed.compound:cpd03889,MNXM582
seed.compound:cpd15898,MNXM5820
seed.compound:cpd15983,MNXM5821
seed.compound:cpd12809,MNXM5822
seed.compound:cpd15747,MNXM5827
seed.compound:cpd07155,MNXM58275
seed.compound:cpd07358,MNXM58283
seed.compound:cpd02554,MNXM5829
seed.compound:cpd06165,MNXM58291
seed.compound:cpd24610,MNXM5830
seed.compound:cpd18060,MNXM58306
seed.compound:cpd14482,MNXM5832
seed.compound:cpd09114,MNXM58328
seed.compound:cpd16568,MNXM58329
seed.compound:cpd17898,MNXM58331
seed.compound:cpd04633,MNXM58336
seed.compound:cpd04850,MNXM58337
seed.compound:cpd19292,MNXM58338
seed.compound:cpd02610,MNXM5834
seed.compound:cpd17936,MNXM5835
seed.compound:cpd23075,MNXM5835
seed.compound:cpd06382,MNXM58363
seed.compound:cpd07121,MNXM58364
seed.compound:cpd06445,MNXM58365
seed.compound:cpd23810,MNXM58375
seed.compound:cpd23931,MNXM58377
seed.compound:cpd17008,MNXM58383
seed.compound:cpd19696,MNXM58386
seed.compound:cpd17777,MNXM58387
seed.compound:cpd06651,MNXM58389
seed.compound:cpd12199,MNXM5839
seed.compound:cpd16569,MNXM58399
seed.compound:cpd00388,MNXM584
seed.compound:cpd09848,MNXM5840
seed.compound:cpd25311,MNXM58400
seed.compound:cpd06586,MNXM58401
seed.compound:cpd09847,MNXM5841
seed.compound:cpd17394,MNXM5843
seed.compound:cpd24729,MNXM58438
seed.compound:cpd07859,MNXM5844
seed.compound:cpd20333,MNXM58440
seed.compound:cpd10279,MNXM58441
seed.compound:cpd17901,MNXM58451
seed.compound:cpd17972,MNXM58456
seed.compound:cpd17973,MNXM58457
seed.compound:cpd04900,MNXM584575
seed.compound:cpd17974,MNXM58458
seed.compound:cpd17967,MNXM58459
seed.compound:cpd17969,MNXM58460
seed.compound:cpd17976,MNXM58461
seed.compound:cpd17975,MNXM58462
seed.compound:cpd17977,MNXM58463
seed.compound:cpd17978,MNXM58464
seed.compound:cpd17980,MNXM58465
seed.compound:cpd17979,MNXM58466
seed.compound:cpd17981,MNXM58467
seed.compound:cpd17966,MNXM58468
seed.compound:cpd17968,MNXM58469
seed.compound:cpd08683,MNXM5847
seed.compound:cpd17971,MNXM58470
seed.compound:cpd17970,MNXM58471
seed.compound:cpd27302,MNXM58473
seed.compound:cpd09045,MNXM58479
seed.compound:cpd08678,MNXM5848
seed.compound:cpd06383,MNXM58484
seed.compound:cpd08682,MNXM5849
seed.compound:cpd06964,MNXM58496
seed.compound:cpd07228,MNXM58505
seed.compound:cpd14562,MNXM58508
seed.compound:cpd19480,MNXM58509
seed.compound:cpd19481,MNXM58510
seed.compound:cpd19482,MNXM58511
seed.compound:cpd07585,MNXM58519
seed.compound:cpd10393,MNXM5852
seed.compound:cpd34291,MNXM585209
seed.compound:cpd06875,MNXM58521
seed.compound:cpd05398,MNXM58525
seed.compound:cpd06015,MNXM58528
seed.compound:cpd04184,MNXM5853
seed.compound:cpd06448,MNXM58530
seed.compound:cpd07697,MNXM58534
seed.compound:cpd05598,MNXM58535
seed.compound:cpd21333,MNXM58543
seed.compound:cpd21334,MNXM58544
seed.compound:cpd21335,MNXM58545
seed.compound:cpd07359,MNXM58548
seed.compound:cpd06017,MNXM58553
seed.compound:cpd09729,MNXM58557
seed.compound:cpd05215,MNXM5856
seed.compound:cpd19286,MNXM58561
seed.compound:cpd19287,MNXM58562
seed.compound:cpd19288,MNXM58563
seed.compound:cpd07043,MNXM58564
seed.compound:cpd16357,MNXM5857
seed.compound:cpd07519,MNXM58575
seed.compound:cpd06587,MNXM58576
seed.compound:cpd20866,MNXM58578
seed.compound:cpd16575,MNXM58583
seed.compound:cpd05778,MNXM58584
seed.compound:cpd09413,MNXM58586
seed.compound:cpd07524,MNXM58588
seed.compound:cpd07526,MNXM58589
seed.compound:cpd16516,MNXM5859
seed.compound:cpd05486,MNXM586
seed.compound:cpd00998,MNXM5860
seed.compound:cpd08787,MNXM5862
seed.compound:cpd27574,MNXM587359
seed.compound:cpd27575,MNXM587363
seed.compound:cpd23458,MNXM587374
seed.compound:cpd23722,MNXM587375
seed.compound:cpd27556,MNXM587379
seed.compound:cpd27557,MNXM587380
seed.compound:cpd27558,MNXM587384
seed.compound:cpd27559,MNXM587386
seed.compound:cpd29409,MNXM587390
seed.compound:cpd23078,MNXM587393
seed.compound:cpd27564,MNXM587394
seed.compound:cpd29947,MNXM587396
seed.compound:cpd32273,MNXM587415
seed.compound:cpd34522,MNXM587422
seed.compound:cpd22480,MNXM587429
seed.compound:cpd27571,MNXM587439
seed.compound:cpd28524,MNXM587475
seed.compound:cpd27584,MNXM587479
seed.compound:cpd33611,MNXM587495
seed.compound:cpd08635,MNXM587503
seed.compound:cpd27591,MNXM587527
seed.compound:cpd19186,MNXM587757
seed.compound:cpd24282,MNXM587792
seed.compound:cpd27601,MNXM587793
seed.compound:cpd03983,MNXM5878
seed.compound:cpd35336,MNXM587817
seed.compound:cpd32080,MNXM587819
seed.compound:cpd27605,MNXM587854
seed.compound:cpd29411,MNXM587861
seed.compound:cpd29412,MNXM587862
seed.compound:cpd03984,MNXM5879
seed.compound:cpd27624,MNXM587943
seed.compound:cpd25939,MNXM587944
seed.compound:cpd25940,MNXM587944
seed.compound:cpd27633,MNXM587999
seed.compound:cpd27635,MNXM588003
seed.compound:cpd29414,MNXM588006
seed.compound:cpd27642,MNXM588014
seed.compound:cpd27643,MNXM588015
seed.compound:cpd27639,MNXM588017
seed.compound:cpd29415,MNXM588018
seed.compound:cpd29416,MNXM588019
seed.compound:cpd29417,MNXM588040
seed.compound:cpd29418,MNXM588041
seed.compound:cpd29419,MNXM588042
seed.compound:cpd29420,MNXM588043
seed.compound:cpd27647,MNXM588046
seed.compound:cpd27648,MNXM588047
seed.compound:cpd27649,MNXM588048
seed.compound:cpd27650,MNXM588049
seed.compound:cpd27653,MNXM588050
seed.compound:cpd27651,MNXM588051
seed.compound:cpd17699,MNXM588061
seed.compound:cpd32586,MNXM588062
seed.compound:cpd31725,MNXM588073
seed.compound:cpd16574,MNXM588074
seed.compound:cpd28739,MNXM588080
seed.compound:cpd31046,MNXM588086
seed.compound:cpd02699,MNXM588097
seed.compound:cpd29818,MNXM588099
seed.compound:cpd27830,MNXM5881
seed.compound:cpd04840,MNXM588117
seed.compound:cpd27670,MNXM588123
seed.compound:cpd27671,MNXM588124
seed.compound:cpd27674,MNXM588126
seed.compound:cpd27659,MNXM588131
seed.compound:cpd27661,MNXM588132
seed.compound:cpd27675,MNXM588133
seed.compound:cpd34128,MNXM588146
seed.compound:cpd04142,MNXM588156
seed.compound:cpd29424,MNXM588158
seed.compound:cpd29425,MNXM588159
seed.compound:cpd19558,MNXM588160
seed.compound:cpd27663,MNXM588186
seed.compound:cpd11035,MNXM588187
seed.compound:cpd32308,MNXM588188
seed.compound:cpd29422,MNXM588197
seed.compound:cpd15746,MNXM5882
seed.compound:cpd29873,MNXM588200
seed.compound:cpd27685,MNXM588202
seed.compound:cpd27687,MNXM588204
seed.compound:cpd33309,MNXM588209
seed.compound:cpd24440,MNXM588214
seed.compound:cpd32189,MNXM588220
seed.compound:cpd06598,MNXM5883
seed.compound:cpd21001,MNXM5883
seed.compound:cpd27697,MNXM588341
seed.compound:cpd29717,MNXM588342
seed.compound:cpd28973,MNXM588344
seed.compound:cpd27692,MNXM588346
seed.compound:cpd23018,MNXM588356
seed.compound:cpd31303,MNXM58839
seed.compound:cpd25869,MNXM588426
seed.compound:cpd29719,MNXM588430
seed.compound:cpd29720,MNXM588431
seed.compound:cpd27718,MNXM588463
seed.compound:cpd28798,MNXM588466
seed.compound:cpd27722,MNXM588468
seed.compound:cpd27725,MNXM588469
seed.compound:cpd32813,MNXM588478
seed.compound:cpd30623,MNXM588479
seed.compound:cpd30624,MNXM588480
seed.compound:cpd30627,MNXM588481
seed.compound:cpd29430,MNXM588486
seed.compound:cpd11403,MNXM588488
seed.compound:cpd34996,MNXM588490
seed.compound:cpd33011,MNXM588491
seed.compound:cpd29874,MNXM588531
seed.compound:cpd27727,MNXM588532
seed.compound:cpd07396,MNXM588541
seed.compound:cpd27729,MNXM588547
seed.compound:cpd29435,MNXM588562
seed.compound:cpd27711,MNXM588563
seed.compound:cpd27734,MNXM588564
seed.compound:cpd29431,MNXM588565
seed.compound:cpd27736,MNXM588566
seed.compound:cpd34521,MNXM588575
seed.compound:cpd32539,MNXM588576
seed.compound:cpd31861,MNXM588577
seed.compound:cpd31456,MNXM588578
seed.compound:cpd30517,MNXM588579
seed.compound:cpd33690,MNXM58858
seed.compound:cpd27737,MNXM588580
seed.compound:cpd27757,MNXM588581
seed.compound:cpd27743,MNXM588582
seed.compound:cpd27761,MNXM588584
seed.compound:cpd27762,MNXM588585
seed.compound:cpd29433,MNXM588592
seed.compound:cpd10363,MNXM588602
seed.compound:cpd06177,MNXM588606
seed.compound:cpd24819,MNXM588611
seed.compound:cpd34930,MNXM588627
seed.compound:cpd23353,MNXM588659
seed.compound:cpd27831,MNXM588668
seed.compound:cpd34082,MNXM588676
seed.compound:cpd28746,MNXM588681
seed.compound:cpd03739,MNXM588682
seed.compound:cpd09555,MNXM588691
seed.compound:cpd29437,MNXM588706
seed.compound:cpd29438,MNXM588804
seed.compound:cpd29439,MNXM588805
seed.compound:cpd29440,MNXM588806
seed.compound:cpd29441,MNXM588807
seed.compound:cpd29442,MNXM588808
seed.compound:cpd29443,MNXM588809
seed.compound:cpd29444,MNXM588810
seed.compound:cpd29445,MNXM588811
seed.compound:cpd29446,MNXM588812
seed.compound:cpd29447,MNXM588819
seed.compound:cpd29448,MNXM588820
seed.compound:cpd29449,MNXM588821
seed.compound:cpd29450,MNXM588822
seed.compound:cpd29451,MNXM588823
seed.compound:cpd29452,MNXM588824
seed.compound:cpd29453,MNXM588825
seed.compound:cpd29454,MNXM588826
seed.compound:cpd29455,MNXM588827
seed.compound:cpd29456,MNXM588828
seed.compound:cpd29457,MNXM588829
seed.compound:cpd29458,MNXM588830
seed.compound:cpd29459,MNXM588831
seed.compound:cpd29460,MNXM588832
seed.compound:cpd29461,MNXM588833
seed.compound:cpd29462,MNXM588834
seed.compound:cpd29463,MNXM588835
seed.compound:cpd29464,MNXM588836
seed.compound:cpd29465,MNXM588837
seed.compound:cpd29466,MNXM588838
seed.compound:cpd29467,MNXM588839
seed.compound:cpd29468,MNXM588840
seed.compound:cpd29469,MNXM588841
seed.compound:cpd29470,MNXM588842
seed.compound:cpd29471,MNXM588843
seed.compound:cpd29472,MNXM588844
seed.compound:cpd29473,MNXM588845
seed.compound:cpd29474,MNXM588846
seed.compound:cpd29475,MNXM588847
seed.compound:cpd29476,MNXM588848
seed.compound:cpd29477,MNXM588849
seed.compound:cpd27777,MNXM588919
seed.compound:cpd19207,MNXM58892
seed.compound:cpd09308,MNXM58893
seed.compound:cpd24813,MNXM588955
seed.compound:cpd30719,MNXM588959
seed.compound:cpd12649,MNXM588967
seed.compound:cpd29539,MNXM588969
seed.compound:cpd27838,MNXM588970
seed.compound:cpd27839,MNXM588971
seed.compound:cpd29723,MNXM588972
seed.compound:cpd27842,MNXM588973
seed.compound:cpd29540,MNXM588974
seed.compound:cpd16014,MNXM5890
seed.compound:cpd29686,MNXM589010
seed.compound:cpd17253,MNXM58903
seed.compound:cpd05436,MNXM58905
seed.compound:cpd01065,MNXM58907
seed.compound:cpd16022,MNXM5891
seed.compound:cpd33174,MNXM589133
seed.compound:cpd27853,MNXM589137
seed.compound:cpd29944,MNXM589138
seed.compound:cpd32855,MNXM589153
seed.compound:cpd25901,MNXM589156
seed.compound:cpd29479,MNXM589170
seed.compound:cpd29480,MNXM589172
seed.compound:cpd30004,MNXM589173
seed.compound:cpd29481,MNXM589174
seed.compound:cpd29482,MNXM589175
seed.compound:cpd24811,MNXM589178
seed.compound:cpd03875,MNXM5892
seed.compound:cpd01256,MNXM58922
seed.compound:cpd24541,MNXM58923
seed.compound:cpd07122,MNXM58924
seed.compound:cpd17558,MNXM58927
seed.compound:cpd17559,MNXM58928
seed.compound:cpd17560,MNXM58929
seed.compound:cpd17561,MNXM58930
seed.compound:cpd17562,MNXM58931
seed.compound:cpd06018,MNXM58935
seed.compound:cpd21303,MNXM58951
seed.compound:cpd05403,MNXM58952
seed.compound:cpd05599,MNXM58953
seed.compound:cpd19697,MNXM58958
seed.compound:cpd17528,MNXM58959
seed.compound:cpd06832,MNXM58960
seed.compound:cpd06834,MNXM58961
seed.compound:cpd14604,MNXM58964
seed.compound:cpd17953,MNXM58965
seed.compound:cpd14607,MNXM58966
seed.compound:cpd06652,MNXM58971
seed.compound:cpd16025,MNXM5898
seed.compound:cpd24457,MNXM58987
seed.compound:cpd16026,MNXM5899
seed.compound:cpd16017,MNXM5900
seed.compound:cpd15110,MNXM5901
seed.compound:cpd20222,MNXM59010
seed.compound:cpd14606,MNXM59012
seed.compound:cpd14662,MNXM5902
seed.compound:cpd11867,MNXM59023
seed.compound:cpd04695,MNXM59025
seed.compound:cpd04640,MNXM59026
seed.compound:cpd31801,MNXM59033
seed.compound:cpd32738,MNXM59036
seed.compound:cpd03563,MNXM5904
seed.compound:cpd35301,MNXM59041
seed.compound:cpd36480,MNXM59041
seed.compound:cpd33418,MNXM59042
seed.compound:cpd26381,MNXM59044
seed.compound:cpd08596,MNXM59062
seed.compound:cpd27325,MNXM59063
seed.compound:cpd26191,MNXM59064
seed.compound:cpd00995,MNXM59089
seed.compound:cpd05906,MNXM59104
seed.compound:cpd05907,MNXM59105
seed.compound:cpd07251,MNXM59107
seed.compound:cpd17723,MNXM59110
seed.compound:cpd17724,MNXM59111
seed.compound:cpd17725,MNXM59112
seed.compound:cpd17726,MNXM59113
seed.compound:cpd17727,MNXM59114
seed.compound:cpd17728,MNXM59115
seed.compound:cpd12284,MNXM59119
seed.compound:cpd20302,MNXM59135
seed.compound:cpd14814,MNXM59139
seed.compound:cpd14489,MNXM5914
seed.compound:cpd14813,MNXM59140
seed.compound:cpd14812,MNXM59141
seed.compound:cpd14226,MNXM59142
seed.compound:cpd11298,MNXM59143
seed.compound:cpd07745,MNXM59144
