#source,ID
kegg.compound:C17121,MNXM65244
kegg.compound:C09597,MNXM65251
kegg.compound:C09955,MNXM65252
kegg.compound:C09229,MNXM65253
kegg.compound:C14272,MNXM65260
kegg.compound:C15648,MNXM65271
kegg.compound:C18148,MNXM65272
kegg.compound:C08387,MNXM65274
kegg.compound:C13846,MNXM65298
kegg.compound:C00305,MNXM653
kegg.compound:C11428,MNXM6530
kegg.compound:C14218,MNXM65339
kegg.compound:C15960,MNXM65343
kegg.compound:C01740,MNXM65381
kegg.compound:C09807,MNXM65396
kegg.compound:C08904,MNXM65402
kegg.compound:C07321,MNXM65403
kegg.compound:C18800,MNXM65405
kegg.compound:C15914,MNXM65410
kegg.compound:C09956,MNXM65415
kegg.compound:C19287,MNXM65417
kegg.compound:C01945,MNXM65422
kegg.compound:C08724,MNXM65423
kegg.compound:C07322,MNXM65451
kegg.compound:C08962,MNXM65455
kegg.compound:C19987,MNXM65461
kegg.compound:C08963,MNXM65464
kegg.compound:C09230,MNXM65499
kegg.compound:C06663,MNXM65500
kegg.compound:C21543,MNXM65505
kegg.compound:C11629,MNXM65537
kegg.compound:C19906,MNXM65540
kegg.compound:C12100,MNXM65542
kegg.compound:C09849,MNXM6555
kegg.compound:C18662,MNXM65551
kegg.compound:C20000,MNXM65563
kegg.compound:C07325,MNXM65565
kegg.compound:C17417,MNXM65571
kegg.compound:C09520,MNXM65578
kegg.compound:C05243,MNXM6558
kegg.compound:C09145,MNXM65587
kegg.compound:C16818,MNXM65588
kegg.compound:C17475,MNXM65591
kegg.compound:C17041,MNXM65592
kegg.compound:C17038,MNXM65593
kegg.compound:C17043,MNXM65594
kegg.compound:C17042,MNXM65595
kegg.compound:C17471,MNXM65596
kegg.compound:C17472,MNXM65597
kegg.compound:C11384,MNXM6560
kegg.compound:C21016,MNXM65600
kegg.compound:C11087,MNXM65616
kegg.compound:C18354,MNXM6562
kegg.compound:C10272,MNXM65620
kegg.compound:C19959,MNXM65624
kegg.compound:C16105,MNXM65629
kegg.compound:C16106,MNXM65630
kegg.compound:C13804,MNXM65631
kegg.compound:C16198,MNXM6565
kegg.compound:C15861,MNXM6567
kegg.compound:C03661,MNXM6568
kegg.compound:C06644,MNXM6569
kegg.compound:C14857,MNXM6570
kegg.compound:C13629,MNXM6572
kegg.compound:C16215,MNXM6575
kegg.compound:C14105,MNXM6577
kegg.compound:C07724,MNXM6579
kegg.compound:C09521,MNXM65814
kegg.compound:C16667,MNXM6584
kegg.compound:C19188,MNXM65845
kegg.compound:C19191,MNXM65846
kegg.compound:C14403,MNXM65857
kegg.compound:C14171,MNXM65859
kegg.compound:C17018,MNXM6586
kegg.compound:C09958,MNXM65862
kegg.compound:C18560,MNXM65867
kegg.compound:C09148,MNXM65869
kegg.compound:C20690,MNXM6587
kegg.compound:C10511,MNXM65872
kegg.compound:C18375,MNXM65874
kegg.compound:C16771,MNXM65875
kegg.compound:C16274,MNXM65876
kegg.compound:C08092,MNXM65878
kegg.compound:C08905,MNXM65880
kegg.compound:C17476,MNXM65892
kegg.compound:C20028,MNXM65894
kegg.compound:C17745,MNXM6590
kegg.compound:C10728,MNXM65900
kegg.compound:C10356,MNXM65901
kegg.compound:C15497,MNXM6592
kegg.compound:C09522,MNXM65923
kegg.compound:C08703,MNXM65924
kegg.compound:C18878,MNXM65930
kegg.compound:C11802,MNXM65933
kegg.compound:C18753,MNXM65945
kegg.compound:C07341,MNXM65964
kegg.compound:C07346,MNXM65968
kegg.compound:C07356,MNXM65974
kegg.compound:C19126,MNXM65975
kegg.compound:C18571,MNXM65981
kegg.compound:C00093,MNXM66
kegg.compound:C05332,MNXM660
kegg.compound:C06109,MNXM66023
kegg.compound:C11803,MNXM66066
kegg.compound:C12236,MNXM66087
kegg.compound:C18352,MNXM66089
kegg.compound:C20833,MNXM66091
kegg.compound:C11342,MNXM66097
kegg.compound:C09891,MNXM66098
kegg.compound:C00584,MNXM661
kegg.compound:C07485,MNXM66108
kegg.compound:C16484,MNXM6611
kegg.compound:C09598,MNXM66114
kegg.compound:C10115,MNXM66115
kegg.compound:C17997,MNXM66117
kegg.compound:C14285,MNXM66120
kegg.compound:C07360,MNXM66123
kegg.compound:C18146,MNXM66125
kegg.compound:C05678,MNXM6613
kegg.compound:C08018,MNXM66131
kegg.compound:C18984,MNXM66133
kegg.compound:C19009,MNXM66134
kegg.compound:C11427,MNXM6614
kegg.compound:C02980,MNXM6615
kegg.compound:C08019,MNXM66153
kegg.compound:C18197,MNXM66155
kegg.compound:C20111,MNXM66156
kegg.compound:C20112,MNXM66157
kegg.compound:C04731,MNXM6616
kegg.compound:C07851,MNXM66161
kegg.compound:C10273,MNXM66165
kegg.compound:C14082,MNXM6617
kegg.compound:C14788,MNXM6618
kegg.compound:C14250,MNXM66181
kegg.compound:C14897,MNXM66183
kegg.compound:C11628,MNXM66185
kegg.compound:C14170,MNXM66192
kegg.compound:C14266,MNXM66199
kegg.compound:C01081,MNXM662
kegg.compound:C14672,MNXM66200
kegg.compound:C03444,MNXM66202
kegg.compound:C08330,MNXM66209
kegg.compound:C13342,MNXM66211
kegg.compound:C14262,MNXM66213
kegg.compound:C10475,MNXM66223
kegg.compound:C10476,MNXM66224
kegg.compound:C14679,MNXM66225
kegg.compound:C13048,MNXM66239
kegg.compound:C12427,MNXM6625
kegg.compound:C14226,MNXM66254
kegg.compound:C07493,MNXM6626
kegg.compound:C12408,MNXM6628
kegg.compound:C12407,MNXM6629
kegg.compound:C14813,MNXM6632
kegg.compound:C14829,MNXM6634
kegg.compound:C05949,MNXM6635
kegg.compound:C00810,MNXM664
kegg.compound:C12429,MNXM6642
kegg.compound:C14781,MNXM6646
kegg.compound:C19614,MNXM6648
kegg.compound:C19617,MNXM6651
kegg.compound:C11681,MNXM6653
kegg.compound:C11642,MNXM6654
kegg.compound:C12399,MNXM6655
kegg.compound:C03565,MNXM6657
kegg.compound:C12135,MNXM6661
kegg.compound:C18348,MNXM6662
kegg.compound:C16493,MNXM6663
kegg.compound:C16498,MNXM6664
kegg.compound:C13634,MNXM6665
kegg.compound:C16412,MNXM6674
kegg.compound:C18317,MNXM6675
kegg.compound:C11510,MNXM6676
kegg.compound:C16401,MNXM6677
kegg.compound:C16399,MNXM6678
kegg.compound:C14401,MNXM6679
kegg.compound:C06602,MNXM6682
kegg.compound:C16397,MNXM6684
kegg.compound:C16247,MNXM6686
kegg.compound:C18356,MNXM6689
kegg.compound:C17263,MNXM6690
kegg.compound:C05520,MNXM6691
kegg.compound:C14870,MNXM6694
kegg.compound:C16249,MNXM6695
kegg.compound:C14094,MNXM6696
kegg.compound:C18305,MNXM6697
kegg.compound:C03573,MNXM6699
kegg.compound:C01424,MNXM670
kegg.compound:C17580,MNXM6700
kegg.compound:C02627,MNXM6702
kegg.compound:C05680,MNXM6703
kegg.compound:C16482,MNXM6704
kegg.compound:C07719,MNXM6705
kegg.compound:C05801,MNXM6706
kegg.compound:C05803,MNXM6707
kegg.compound:C03920,MNXM671
kegg.compound:C14095,MNXM6710
kegg.compound:C12465,MNXM6711
kegg.compound:C18316,MNXM6720
kegg.compound:C14085,MNXM6726
kegg.compound:C12467,MNXM6727
kegg.compound:C16604,MNXM6728
kegg.compound:C14097,MNXM6730
kegg.compound:C05941,MNXM6731
kegg.compound:C05679,MNXM6736
kegg.compound:C16653,MNXM6738
kegg.compound:C16655,MNXM6739
kegg.compound:C16648,MNXM6740
kegg.compound:C14115,MNXM6742
kegg.compound:C16858,MNXM67458
kegg.compound:C01520,MNXM67459
kegg.compound:C17044,MNXM67460
kegg.compound:C10512,MNXM67463
kegg.compound:C09795,MNXM67471
kegg.compound:C09959,MNXM67473
kegg.compound:C17454,MNXM67474
kegg.compound:C17455,MNXM67475
kegg.compound:C17456,MNXM67476
kegg.compound:C10715,MNXM67478
kegg.compound:C16889,MNXM67489
kegg.compound:C09151,MNXM67511
kegg.compound:C17507,MNXM67512
kegg.compound:C10608,MNXM67537
kegg.compound:C19288,MNXM67539
kegg.compound:C16851,MNXM67540
kegg.compound:C07395,MNXM67547
kegg.compound:C12186,MNXM67562
kegg.compound:C08535,MNXM67563
kegg.compound:C16117,MNXM67564
kegg.compound:C07551,MNXM67567
kegg.compound:C10012,MNXM67568
kegg.compound:C19289,MNXM67575
kegg.compound:C10513,MNXM67576
kegg.compound:C17523,MNXM67582
kegg.compound:C12238,MNXM67603
kegg.compound:C08632,MNXM67604
kegg.compound:C19345,MNXM67607
kegg.compound:C19216,MNXM67608
kegg.compound:C19623,MNXM6761
kegg.compound:C19479,MNXM67610
kegg.compound:C19089,MNXM67615
kegg.compound:C19624,MNXM6762
kegg.compound:C07834,MNXM67621
kegg.compound:C07411,MNXM67622
kegg.compound:C07413,MNXM67623
kegg.compound:C12656,MNXM67625
kegg.compound:C08502,MNXM67632
kegg.compound:C16052,MNXM67634
kegg.compound:C21055,MNXM67647
kegg.compound:C07414,MNXM67658
kegg.compound:C08127,MNXM67659
kegg.compound:C15887,MNXM6766
kegg.compound:C08906,MNXM67660
kegg.compound:C17465,MNXM67662
kegg.compound:C17466,MNXM67663
kegg.compound:C00832,MNXM67667
kegg.compound:C17712,MNXM67668
kegg.compound:C10357,MNXM67672
kegg.compound:C09523,MNXM67673
kegg.compound:C13621,MNXM6768
kegg.compound:C13622,MNXM6769
kegg.compound:C15886,MNXM6771
kegg.compound:C18308,MNXM6775
kegg.compound:C12325,MNXM6777
kegg.compound:C16362,MNXM6778
kegg.compound:C16828,MNXM6781
kegg.compound:C16214,MNXM6784
kegg.compound:C17264,MNXM6785
kegg.compound:C12107,MNXM6786
kegg.compound:C18310,MNXM6788
kegg.compound:C14270,MNXM6789
kegg.compound:C16497,MNXM6790
kegg.compound:C06121,MNXM6791
kegg.compound:C03226,MNXM6792
kegg.compound:C12460,MNXM6793
kegg.compound:C16474,MNXM6796
kegg.compound:C02364,MNXM6797
kegg.compound:C16478,MNXM6798
kegg.compound:C14096,MNXM6799
kegg.compound:C07481,MNXM680
kegg.compound:C07720,MNXM6800
kegg.compound:C21231,MNXM680567
kegg.compound:C21232,MNXM680569
kegg.compound:C21233,MNXM680570
kegg.compound:C21234,MNXM680571
kegg.compound:C21235,MNXM680572
kegg.compound:C21236,MNXM680573
kegg.compound:C21237,MNXM680574
kegg.compound:C19294,MNXM680731
kegg.compound:C08836,MNXM680737
kegg.compound:C01844,MNXM680760
kegg.compound:C18839,MNXM680761
kegg.compound:C10238,MNXM680792
kegg.compound:C02461,MNXM680839
kegg.compound:C16602,MNXM6810
kegg.compound:C21479,MNXM681214
kegg.compound:C16560,MNXM6814
kegg.compound:C21225,MNXM681401
kegg.compound:C07261,MNXM681416
kegg.compound:C11171,MNXM681461
kegg.compound:C16572,MNXM6815
kegg.compound:C12464,MNXM6826
kegg.compound:C14087,MNXM6827
kegg.compound:C14088,MNXM6828
kegg.compound:C08984,MNXM682807
kegg.compound:C01419,MNXM683
kegg.compound:C13623,MNXM6831
kegg.compound:C19531,MNXM683367
kegg.compound:C14690,MNXM683496
kegg.compound:C19601,MNXM683566
kegg.compound:C02327,MNXM683594
kegg.compound:C17074,MNXM683657
kegg.compound:C00408,MNXM684
kegg.compound:C07085,MNXM6850
kegg.compound:C16494,MNXM6852
kegg.compound:C17335,MNXM6853
kegg.compound:C06586,MNXM6854
kegg.compound:C11679,MNXM6855
kegg.compound:C19839,MNXM6856
kegg.compound:C06641,MNXM6857
kegg.compound:C18250,MNXM6862
kegg.compound:C18302,MNXM6864
kegg.compound:C03994,MNXM6865
kegg.compound:C18320,MNXM6866
kegg.compound:C14453,MNXM6869
kegg.compound:C14845,MNXM6870
kegg.compound:C06647,MNXM6872
kegg.compound:C14450,MNXM6873
kegg.compound:C06648,MNXM6874
kegg.compound:C06584,MNXM6875
kegg.compound:C13637,MNXM6877
kegg.compound:C16483,MNXM6878
kegg.compound:C16480,MNXM6879
kegg.compound:C16476,MNXM6880
kegg.compound:C19579,MNXM6881
kegg.compound:C16595,MNXM6882
kegg.compound:C05855,MNXM6885
kegg.compound:C14108,MNXM6887
kegg.compound:C14109,MNXM6888
kegg.compound:C15932,MNXM6889
kegg.compound:C05627,MNXM6890
kegg.compound:C16649,MNXM6891
kegg.compound:C11935,MNXM6892
kegg.compound:C19917,MNXM68937
kegg.compound:C15734,MNXM68939
kegg.compound:C15736,MNXM68940
kegg.compound:C15735,MNXM68941
kegg.compound:C15737,MNXM68942
kegg.compound:C11640,MNXM68949
kegg.compound:C15928,MNXM6895
kegg.compound:C18311,MNXM6896
kegg.compound:C18315,MNXM6897
kegg.compound:C16748,MNXM68985
kegg.compound:C09525,MNXM68986
kegg.compound:C16998,MNXM68988
kegg.compound:C13782,MNXM68989
kegg.compound:C00048,MNXM69
kegg.compound:C16678,MNXM6902
kegg.compound:C12739,MNXM6908
kegg.compound:C05423,MNXM6914
kegg.compound:C16365,MNXM6915
kegg.compound:C18338,MNXM6916
kegg.compound:C16415,MNXM6919
kegg.compound:C16633,MNXM6921
kegg.compound:C05406,MNXM6923
kegg.compound:C13626,MNXM6925
kegg.compound:C16650,MNXM6928
kegg.compound:C12001,MNXM6932
kegg.compound:C11978,MNXM6934
kegg.compound:C11962,MNXM6935
kegg.compound:C11970,MNXM6936
kegg.compound:C11954,MNXM6937
kegg.compound:C06052,MNXM6939
kegg.compound:C00740,MNXM694
kegg.compound:C05424,MNXM6941
kegg.compound:C11977,MNXM6943
kegg.compound:C11961,MNXM6944
kegg.compound:C11969,MNXM6945
kegg.compound:C11953,MNXM6946
kegg.compound:C17746,MNXM6947
kegg.compound:C16481,MNXM6949
kegg.compound:C16615,MNXM6953
kegg.compound:C16618,MNXM6955
kegg.compound:C00826,MNXM696
kegg.compound:C06071,MNXM6965
kegg.compound:C14084,MNXM6977
kegg.compound:C12398,MNXM6980
kegg.compound:C19621,MNXM6981
kegg.compound:C16206,MNXM6982
kegg.compound:C16189,MNXM6985
kegg.compound:C14556,MNXM6986
kegg.compound:C16322,MNXM6989
kegg.compound:C11430,MNXM6990
kegg.compound:C11531,MNXM7003
kegg.compound:C04473,MNXM7004
kegg.compound:C12421,MNXM7035
kegg.compound:C12422,MNXM7036
kegg.compound:C12423,MNXM7037
kegg.compound:C00881,MNXM704
kegg.compound:C02687,MNXM7056
kegg.compound:C16631,MNXM7058
kegg.compound:C17959,MNXM7059
kegg.compound:C11349,MNXM7060
kegg.compound:C06180,MNXM7067
kegg.compound:C11357,MNXM7067
kegg.compound:C16704,MNXM7069
kegg.compound:C12412,MNXM7080
kegg.compound:C12417,MNXM7085
kegg.compound:C11980,MNXM7086
kegg.compound:C11982,MNXM7087
kegg.compound:C11964,MNXM7088
kegg.compound:C11966,MNXM7089
kegg.compound:C11972,MNXM7090
kegg.compound:C11974,MNXM7091
kegg.compound:C11956,MNXM7092
kegg.compound:C11958,MNXM7093
kegg.compound:C11981,MNXM7094
kegg.compound:C11965,MNXM7095
kegg.compound:C11973,MNXM7096
kegg.compound:C11957,MNXM7097
kegg.compound:C00685,MNXM7099
kegg.compound:C01640,MNXM71
kegg.compound:C08281,MNXM7102
kegg.compound:C14851,MNXM7104
kegg.compound:C14850,MNXM7105
kegg.compound:C14849,MNXM7106
kegg.compound:C05204,MNXM7109
kegg.compound:C05340,MNXM7111
kegg.compound:C02095,MNXM7115
kegg.compound:C15552,MNXM71169
kegg.compound:C15553,MNXM71170
kegg.compound:C16340,MNXM7128
kegg.compound:C00506,MNXM713
kegg.compound:C07345,MNXM7131
kegg.compound:C16563,MNXM7134
kegg.compound:C11036,MNXM7135
kegg.compound:C14844,MNXM7136
kegg.compound:C20701,MNXM7139
kegg.compound:C15813,MNXM7140
kegg.compound:C16282,MNXM7145
kegg.compound:C20406,MNXM7146
kegg.compound:C07496,MNXM7147
kegg.compound:C12432,MNXM7151
kegg.compound:C02255,MNXM7155
kegg.compound:C00846,MNXM716
kegg.compound:C21480,MNXM71618
kegg.compound:C21482,MNXM71621
kegg.compound:C15908,MNXM7163
kegg.compound:C21481,MNXM71630
kegg.compound:C05640,MNXM7176
kegg.compound:C14104,MNXM7178
kegg.compound:C14102,MNXM7179
kegg.compound:C14083,MNXM7181
kegg.compound:C11426,MNXM7184
kegg.compound:C16203,MNXM7185
kegg.compound:C05318,MNXM7187
kegg.compound:C11902,MNXM719
kegg.compound:C06089,MNXM720
kegg.compound:C12479,MNXM7201
kegg.compound:C12480,MNXM7202
kegg.compound:C12478,MNXM7203
kegg.compound:C12646,MNXM7212
kegg.compound:C05713,MNXM7214
kegg.compound:C17017,MNXM7216
kegg.compound:C02814,MNXM722
kegg.compound:C07174,MNXM722216
kegg.compound:C19306,MNXM722299
kegg.compound:C12041,MNXM722334
kegg.compound:C04652,MNXM722355
kegg.compound:C20886,MNXM722369
kegg.compound:C17689,MNXM722419
kegg.compound:C02332,MNXM722513
kegg.compound:C08918,MNXM722652
kegg.compound:C01879,MNXM722719
kegg.compound:C03684,MNXM722720
kegg.compound:C00921,MNXM722728
kegg.compound:C03406,MNXM722743
kegg.compound:C15567,MNXM722745
kegg.compound:C02932,MNXM722775
kegg.compound:C03927,MNXM722775
kegg.compound:C16441,MNXM722804
kegg.compound:C02147,MNXM722835
kegg.compound:C21484,MNXM722840
kegg.compound:C05364,MNXM722850
kegg.compound:C17241,MNXM722851
kegg.compound:C01877,MNXM722852
kegg.compound:C02655,MNXM722855
kegg.compound:C21086,MNXM722914
kegg.compound:C21087,MNXM722936
kegg.compound:C12382,MNXM722944
kegg.compound:C20784,MNXM722955
kegg.compound:C18360,MNXM722966
kegg.compound:C17139,MNXM722971
kegg.compound:C18035,MNXM722972
kegg.compound:C17937,MNXM722980
kegg.compound:C02888,MNXM722989
kegg.compound:C03898,MNXM723001
kegg.compound:C03300,MNXM723079
kegg.compound:C16694,MNXM723084
kegg.compound:C10628,MNXM723100
kegg.compound:C17707,MNXM723111
kegg.compound:C20264,MNXM723147
kegg.compound:C12294,MNXM723155
kegg.compound:C03782,MNXM723156
kegg.compound:C04360,MNXM723194
kegg.compound:C13800,MNXM723239
kegg.compound:C16316,MNXM723256
kegg.compound:C14600,MNXM723266
kegg.compound:C10331,MNXM723308
kegg.compound:C10901,MNXM723322
kegg.compound:C17385,MNXM723345
kegg.compound:C12069,MNXM723403
kegg.compound:C11014,MNXM723460
kegg.compound:C11105,MNXM723495
kegg.compound:C01905,MNXM7235
kegg.compound:C11576,MNXM723507
kegg.compound:C15639,MNXM723508
kegg.compound:C11325,MNXM723537
kegg.compound:C16326,MNXM723544
kegg.compound:C10482,MNXM723557
kegg.compound:C10494,MNXM723558
kegg.compound:C19312,MNXM723563
kegg.compound:C14567,MNXM723566
kegg.compound:C16815,MNXM723582
kegg.compound:C18533,MNXM723587
kegg.compound:C17651,MNXM723593
kegg.compound:C13803,MNXM723596
kegg.compound:C08472,MNXM723614
kegg.compound:C02953,MNXM723641
kegg.compound:C16774,MNXM723644
kegg.compound:C06852,MNXM723645
kegg.compound:C07760,MNXM723651
kegg.compound:C19212,MNXM723652
kegg.compound:C08130,MNXM723662
kegg.compound:C09628,MNXM723668
kegg.compound:C09072,MNXM723671
kegg.compound:C21202,MNXM723696
kegg.compound:C10913,MNXM724524
kegg.compound:C18517,MNXM724525
kegg.compound:C10983,MNXM724526
kegg.compound:C18498,MNXM724527
kegg.compound:C10984,MNXM724528
kegg.compound:C10914,MNXM724532
kegg.compound:C14744,MNXM724542
kegg.compound:C08621,MNXM724543
kegg.compound:C18457,MNXM724544
kegg.compound:C14227,MNXM724567
kegg.compound:C14324,MNXM724569
kegg.compound:C18597,MNXM724570
kegg.compound:C14430,MNXM724574
kegg.compound:C11021,MNXM724575
kegg.compound:C11077,MNXM724578
kegg.compound:C14427,MNXM724582
kegg.compound:C18549,MNXM724583
kegg.compound:C14523,MNXM724596
kegg.compound:C07637,MNXM724598
kegg.compound:C02924,MNXM724599
kegg.compound:C18718,MNXM724600
kegg.compound:C18719,MNXM724602
kegg.compound:C14326,MNXM724603
kegg.compound:C18509,MNXM724606
kegg.compound:C12336,MNXM724609
kegg.compound:C18574,MNXM724615
kegg.compound:C18428,MNXM724616
kegg.compound:C08374,MNXM724619
kegg.compound:C10342,MNXM724626
kegg.compound:C11090,MNXM724629
kegg.compound:C10223,MNXM724636
kegg.compound:C18827,MNXM724644
kegg.compound:C18828,MNXM724645
kegg.compound:C18687,MNXM724646
kegg.compound:C19238,MNXM724650
kegg.compound:C08486,MNXM724652
kegg.compound:C18460,MNXM724655
kegg.compound:C18659,MNXM724658
kegg.compound:C18727,MNXM724659
kegg.compound:C18593,MNXM724661
kegg.compound:C14442,MNXM724662
kegg.compound:C11078,MNXM724664
kegg.compound:C11098,MNXM724665
kegg.compound:C18463,MNXM724669
kegg.compound:C18850,MNXM724670
kegg.compound:C18462,MNXM724674
kegg.compound:C18849,MNXM724675
kegg.compound:C18464,MNXM724676
kegg.compound:C19425,MNXM724677
kegg.compound:C11100,MNXM724681
kegg.compound:C18465,MNXM724683
kegg.compound:C18502,MNXM724684
kegg.compound:C18860,MNXM724686
kegg.compound:C02150,MNXM724689
kegg.compound:C18737,MNXM724690
kegg.compound:C01425,MNXM724756
kegg.compound:C19246,MNXM724779
kegg.compound:C07035,MNXM724784
kegg.compound:C07036,MNXM724786
kegg.compound:C15635,MNXM724787
kegg.compound:C11031,MNXM724790
kegg.compound:C11109,MNXM724792
kegg.compound:C08376,MNXM724797
kegg.compound:C09682,MNXM724805
kegg.compound:C11103,MNXM724819
kegg.compound:C01588,MNXM724821
kegg.compound:C09687,MNXM724827
kegg.compound:C09688,MNXM724828
kegg.compound:C05076,MNXM724829
kegg.compound:C01926,MNXM724836
kegg.compound:C18471,MNXM724841
kegg.compound:C12293,MNXM724844
kegg.compound:C10468,MNXM724846
kegg.compound:C09549,MNXM724848
kegg.compound:C11005,MNXM724853
kegg.compound:C18504,MNXM724856
kegg.compound:C11017,MNXM724865
kegg.compound:C08264,MNXM724869
kegg.compound:C08318,MNXM724885
kegg.compound:C11200,MNXM724890
kegg.compound:C07070,MNXM724892
kegg.compound:C08823,MNXM724895
kegg.compound:C08498,MNXM724898
kegg.compound:C12871,MNXM724902
kegg.compound:C18434,MNXM724907
kegg.compound:C07497,MNXM724928
kegg.compound:C12111,MNXM724935
kegg.compound:C09701,MNXM724936
kegg.compound:C11066,MNXM724937
kegg.compound:C07115,MNXM724939
kegg.compound:C08169,MNXM724940
kegg.compound:C18475,MNXM724943
kegg.compound:C18626,MNXM724945
kegg.compound:C18744,MNXM724946
kegg.compound:C18424,MNXM724947
kegg.compound:C10930,MNXM724948
kegg.compound:C07144,MNXM724949
kegg.compound:C10948,MNXM724950
kegg.compound:C18476,MNXM724951
kegg.compound:C07151,MNXM724952
kegg.compound:C18667,MNXM724953
kegg.compound:C18651,MNXM724955
kegg.compound:C11196,MNXM724957
kegg.compound:C11494,MNXM724958
kegg.compound:C18587,MNXM724961
kegg.compound:C10947,MNXM724962
kegg.compound:C16995,MNXM724964
kegg.compound:C20302,MNXM724968
kegg.compound:C18793,MNXM724970
kegg.compound:C07202,MNXM724972
kegg.compound:C18867,MNXM724973
kegg.compound:C14332,MNXM724975
kegg.compound:C18794,MNXM724982
kegg.compound:C18868,MNXM724989
kegg.compound:C20339,MNXM724991
kegg.compound:C08302,MNXM724993
kegg.compound:C13918,MNXM724998
kegg.compound:C00823,MNXM725
kegg.compound:C06960,MNXM725003
kegg.compound:C03408,MNXM725010
kegg.compound:C02711,MNXM725013
kegg.compound:C08071,MNXM725050
kegg.compound:C16193,MNXM725053
kegg.compound:C16194,MNXM725054
kegg.compound:C12049,MNXM725057
kegg.compound:C09791,MNXM725058
kegg.compound:C10949,MNXM725062
kegg.compound:C07267,MNXM725063
kegg.compound:C11065,MNXM725064
kegg.compound:C08384,MNXM725070
kegg.compound:C18875,MNXM725077
kegg.compound:C14273,MNXM725084
kegg.compound:C18752,MNXM725086
kegg.compound:C12103,MNXM725092
kegg.compound:C18877,MNXM725094
kegg.compound:C18496,MNXM725095
kegg.compound:C18419,MNXM725096
kegg.compound:C07359,MNXM725097
kegg.compound:C10116,MNXM725101
kegg.compound:C10956,MNXM725102
kegg.compound:C18664,MNXM725103
kegg.compound:C18881,MNXM725104
kegg.compound:C07393,MNXM725105
